#    L    TT             EE             BB             TE             PP             TP             EP          
  1170    0.88219E+00    0.11398E+02    0.00000E+00    0.41620E+00    0.26229E-08    0.26675E-05    0.63448E-08
  1171    0.86103E+00    0.11466E+02    0.00000E+00    0.40566E+00    0.26183E-08    0.26613E-05    0.21398E-08
  1172    0.90393E+00    0.11539E+02    0.00000E+00    0.39457E+00    0.26136E-08    0.26551E-05   -0.20502E-08
  1173    0.93519E+00    0.11616E+02    0.00000E+00    0.38323E+00    0.26090E-08    0.26489E-05   -0.62249E-08
  1174    0.95341E+00    0.11697E+02    0.00000E+00    0.37086E+00    0.26044E-08    0.26427E-05   -0.10384E-07
  1175    0.95718E+00    0.11782E+02    0.00000E+00    0.35782E+00    0.25998E-08    0.26365E-05   -0.14528E-07
  1176    0.87082E+00    0.11871E+02    0.00000E+00    0.34370E+00    0.25952E-08    0.26303E-05   -0.18656E-07
  1177    0.91576E+00    0.11966E+02    0.00000E+00    0.32926E+00    0.25907E-08    0.26242E-05   -0.22769E-07
  1178    0.86775E+00    0.12063E+02    0.00000E+00    0.31414E+00    0.25861E-08    0.26180E-05   -0.26865E-07
  1179    0.94824E+00    0.12166E+02    0.00000E+00    0.29842E+00    0.25815E-08    0.26119E-05   -0.30945E-07
  1180    0.93297E+00    0.12274E+02    0.00000E+00    0.28214E+00    0.25770E-08    0.26058E-05   -0.35009E-07
  1181    0.96909E+00    0.12384E+02    0.00000E+00    0.26529E+00    0.25725E-08    0.25998E-05   -0.39057E-07
  1182    0.90665E+00    0.12498E+02    0.00000E+00    0.24791E+00    0.25679E-08    0.25937E-05   -0.43088E-07
  1183    0.89279E+00    0.12616E+02    0.00000E+00    0.23015E+00    0.25634E-08    0.25876E-05   -0.47102E-07
  1184    0.85183E+00    0.12738E+02    0.00000E+00    0.21193E+00    0.25589E-08    0.25816E-05   -0.51099E-07
  1185    0.85664E+00    0.12864E+02    0.00000E+00    0.19348E+00    0.25544E-08    0.25755E-05   -0.55080E-07
  1186    0.83154E+00    0.12993E+02    0.00000E+00    0.17469E+00    0.25500E-08    0.25695E-05   -0.59043E-07
  1187    0.84940E+00    0.13127E+02    0.00000E+00    0.15574E+00    0.25455E-08    0.25635E-05   -0.62989E-07
  1188    0.83454E+00    0.13263E+02    0.00000E+00    0.13656E+00    0.25410E-08    0.25575E-05   -0.66917E-07
  1189    0.78554E+00    0.13403E+02    0.00000E+00    0.11755E+00    0.25366E-08    0.25515E-05   -0.70828E-07
  1190    0.77529E+00    0.13546E+02    0.00000E+00    0.98579E-01    0.25321E-08    0.25455E-05   -0.74722E-07
  1191    0.72810E+00    0.13692E+02    0.00000E+00    0.80029E-01    0.25277E-08    0.25396E-05   -0.78597E-07
  1192    0.71683E+00    0.13842E+02    0.00000E+00    0.61768E-01    0.25233E-08    0.25336E-05   -0.82454E-07
  1193    0.66581E+00    0.13995E+02    0.00000E+00    0.44111E-01    0.25189E-08    0.25277E-05   -0.86293E-07
  1194    0.64792E+00    0.14151E+02    0.00000E+00    0.27297E-01    0.25145E-08    0.25217E-05   -0.90114E-07
  1195    0.66173E+00    0.14310E+02    0.00000E+00    0.11343E-01    0.25101E-08    0.25158E-05   -0.93917E-07
  1196    0.55729E+00    0.14473E+02    0.00000E+00   -0.38853E-02    0.25057E-08    0.25098E-05   -0.97700E-07
  1197    0.55603E+00    0.14637E+02    0.00000E+00   -0.17776E-01    0.25014E-08    0.25039E-05   -0.10147E-06
  1198    0.50799E+00    0.14805E+02    0.00000E+00   -0.31427E-01    0.24970E-08    0.24980E-05   -0.10521E-06
  1199    0.48603E+00    0.14974E+02    0.00000E+00   -0.42296E-01    0.24927E-08    0.24921E-05   -0.10894E-06
  1200    0.41448E+00    0.15147E+02    0.00000E+00   -0.51631E-01    0.24883E-08    0.24862E-05   -0.11265E-06
  1201    0.44046E+00    0.15322E+02    0.00000E+00   -0.59930E-01    0.24840E-08    0.24803E-05   -0.11633E-06
  1202    0.33953E+00    0.15500E+02    0.00000E+00   -0.65743E-01    0.24797E-08    0.24744E-05   -0.12000E-06
  1203    0.33296E+00    0.15680E+02    0.00000E+00   -0.70663E-01    0.24754E-08    0.24685E-05   -0.12365E-06
  1204    0.27056E+00    0.15863E+02    0.00000E+00   -0.74051E-01    0.24711E-08    0.24626E-05   -0.12728E-06
  1205    0.22500E+00    0.16046E+02    0.00000E+00   -0.76756E-01    0.24668E-08    0.24567E-05   -0.13088E-06
  1206    0.19469E+00    0.16232E+02    0.00000E+00   -0.78141E-01    0.24625E-08    0.24508E-05   -0.13446E-06
  1207    0.25229E+00    0.16421E+02    0.00000E+00   -0.79798E-01    0.24583E-08    0.24450E-05   -0.13802E-06
  1208    0.24764E+00    0.16611E+02    0.00000E+00   -0.79602E-01    0.24540E-08    0.24391E-05   -0.14156E-06
  1209    0.17912E+00    0.16802E+02    0.00000E+00   -0.79147E-01    0.24498E-08    0.24333E-05   -0.14507E-06
  1210    0.19370E+00    0.16996E+02    0.00000E+00   -0.79280E-01    0.24455E-08    0.24274E-05   -0.14855E-06
  1211    0.14119E+00    0.17191E+02    0.00000E+00   -0.79364E-01    0.24413E-08    0.24216E-05   -0.15201E-06
  1212    0.16857E+00    0.17387E+02    0.00000E+00   -0.78762E-01    0.24371E-08    0.24158E-05   -0.15545E-06
  1213    0.12565E+00    0.17585E+02    0.00000E+00   -0.77580E-01    0.24329E-08    0.24101E-05   -0.15885E-06
  1214    0.15939E+00    0.17784E+02    0.00000E+00   -0.77408E-01    0.24287E-08    0.24043E-05   -0.16223E-06
  1215    0.19391E+00    0.17984E+02    0.00000E+00   -0.77610E-01    0.24245E-08    0.23985E-05   -0.16558E-06
  1216    0.22759E+00    0.18186E+02    0.00000E+00   -0.78292E-01    0.24203E-08    0.23928E-05   -0.16890E-06
  1217    0.11027E+00    0.18389E+02    0.00000E+00   -0.78816E-01    0.24162E-08    0.23871E-05   -0.17219E-06
  1218    0.13747E+00    0.18593E+02    0.00000E+00   -0.80773E-01    0.24120E-08    0.23814E-05   -0.17545E-06
  1219    0.84720E-01    0.18797E+02    0.00000E+00   -0.82041E-01    0.24078E-08    0.23757E-05   -0.17868E-06
  1220    0.98995E-01    0.19002E+02    0.00000E+00   -0.84953E-01    0.24037E-08    0.23701E-05   -0.18188E-06
  1221    0.10440E+00    0.19206E+02    0.00000E+00   -0.88131E-01    0.23996E-08    0.23645E-05   -0.18505E-06
  1222    0.99324E-01    0.19413E+02    0.00000E+00   -0.93165E-01    0.23955E-08    0.23589E-05   -0.18818E-06
  1223    0.82163E-01    0.19620E+02    0.00000E+00   -0.97189E-01    0.23913E-08    0.23533E-05   -0.19128E-06
  1224    0.51308E-01    0.19826E+02    0.00000E+00   -0.10402E+00    0.23872E-08    0.23477E-05   -0.19435E-06
  1225    0.79436E-01    0.20033E+02    0.00000E+00   -0.11154E+00    0.23831E-08    0.23422E-05   -0.19738E-06
  1226    0.90656E-01    0.20240E+02    0.00000E+00   -0.11912E+00    0.23791E-08    0.23367E-05   -0.20038E-06
  1227    0.15764E+00    0.20447E+02    0.00000E+00   -0.12833E+00    0.23750E-08    0.23313E-05   -0.20334E-06
  1228    0.13022E+00    0.20655E+02    0.00000E+00   -0.13781E+00    0.23709E-08    0.23258E-05   -0.20626E-06
  1229    0.15536E+00    0.20862E+02    0.00000E+00   -0.14913E+00    0.23669E-08    0.23204E-05   -0.20915E-06
  1230    0.85847E-02    0.21068E+02    0.00000E+00   -0.16019E+00    0.23628E-08    0.23150E-05   -0.21200E-06
  1231   -0.14566E-01    0.21275E+02    0.00000E+00   -0.17257E+00    0.23588E-08    0.23097E-05   -0.21481E-06
  1232   -0.64270E-01    0.21480E+02    0.00000E+00   -0.18489E+00    0.23548E-08    0.23044E-05   -0.21758E-06
  1233    0.64322E-02    0.21687E+02    0.00000E+00   -0.19949E+00    0.23507E-08    0.22991E-05   -0.22031E-06
  1234   -0.26917E-01    0.21891E+02    0.00000E+00   -0.21349E+00    0.23467E-08    0.22939E-05   -0.22300E-06
  1235    0.20549E+00    0.22096E+02    0.00000E+00   -0.22850E+00    0.23427E-08    0.22887E-05   -0.22565E-06
  1236    0.25635E+00    0.22299E+02    0.00000E+00   -0.24387E+00    0.23387E-08    0.22835E-05   -0.22826E-06
  1237    0.27262E+00    0.22502E+02    0.00000E+00   -0.26046E+00    0.23348E-08    0.22784E-05   -0.23082E-06
  1238    0.32697E+00    0.22704E+02    0.00000E+00   -0.27761E+00    0.23308E-08    0.22733E-05   -0.23334E-06
  1239    0.34352E+00    0.22904E+02    0.00000E+00   -0.29545E+00    0.23268E-08    0.22683E-05   -0.23582E-06
  1240    0.32066E+00    0.23104E+02    0.00000E+00   -0.31260E+00    0.23229E-08    0.22633E-05   -0.23825E-06
  1241    0.40534E+00    0.23301E+02    0.00000E+00   -0.33063E+00    0.23189E-08    0.22583E-05   -0.24064E-06
  1242    0.37311E+00    0.23500E+02    0.00000E+00   -0.34743E+00    0.23150E-08    0.22534E-05   -0.24299E-06
  1243    0.37093E+00    0.23694E+02    0.00000E+00   -0.36630E+00    0.23111E-08    0.22485E-05   -0.24528E-06
  1244    0.39719E+00    0.23889E+02    0.00000E+00   -0.38356E+00    0.23071E-08    0.22437E-05   -0.24753E-06
  1245    0.45029E+00    0.24082E+02    0.00000E+00   -0.40094E+00    0.23032E-08    0.22389E-05   -0.24974E-06
  1246    0.45432E+00    0.24273E+02    0.00000E+00   -0.41685E+00    0.22993E-08    0.22342E-05   -0.25189E-06
  1247    0.40769E+00    0.24462E+02    0.00000E+00   -0.43295E+00    0.22954E-08    0.22295E-05   -0.25400E-06
  1248    0.38307E+00    0.24650E+02    0.00000E+00   -0.44867E+00    0.22915E-08    0.22248E-05   -0.25605E-06
  1249    0.37886E+00    0.24837E+02    0.00000E+00   -0.46324E+00    0.22877E-08    0.22202E-05   -0.25806E-06
  1250    0.39344E+00    0.25021E+02    0.00000E+00   -0.47689E+00    0.22838E-08    0.22157E-05   -0.26001E-06
  1251    0.35114E+00    0.25202E+02    0.00000E+00   -0.48965E+00    0.22799E-08    0.22112E-05   -0.26192E-06
  1252    0.39999E+00    0.25383E+02    0.00000E+00   -0.50159E+00    0.22761E-08    0.22068E-05   -0.26377E-06
  1253    0.31682E+00    0.25560E+02    0.00000E+00   -0.51243E+00    0.22723E-08    0.22024E-05   -0.26557E-06
  1254    0.24988E+00    0.25735E+02    0.00000E+00   -0.52246E+00    0.22684E-08    0.21981E-05   -0.26733E-06
  1255    0.19885E+00    0.25908E+02    0.00000E+00   -0.53188E+00    0.22646E-08    0.21938E-05   -0.26903E-06
  1256    0.23768E+00    0.26079E+02    0.00000E+00   -0.54046E+00    0.22608E-08    0.21895E-05   -0.27068E-06
  1257    0.21749E+00    0.26247E+02    0.00000E+00   -0.54851E+00    0.22570E-08    0.21853E-05   -0.27229E-06
  1258    0.13797E+00    0.26412E+02    0.00000E+00   -0.55598E+00    0.22532E-08    0.21811E-05   -0.27385E-06
  1259    0.73062E-01    0.26575E+02    0.00000E+00   -0.56297E+00    0.22494E-08    0.21770E-05   -0.27536E-06
  1260    0.22460E-01    0.26735E+02    0.00000E+00   -0.56947E+00    0.22456E-08    0.21729E-05   -0.27682E-06
  1261   -0.14160E-01    0.26893E+02    0.00000E+00   -0.57564E+00    0.22418E-08    0.21688E-05   -0.27824E-06
  1262   -0.37120E-01    0.27048E+02    0.00000E+00   -0.58132E+00    0.22381E-08    0.21648E-05   -0.27961E-06
  1263   -0.46740E-01    0.27200E+02    0.00000E+00   -0.58687E+00    0.22343E-08    0.21608E-05   -0.28094E-06
  1264   -0.11762E+00    0.27349E+02    0.00000E+00   -0.59238E+00    0.22306E-08    0.21569E-05   -0.28222E-06
  1265   -0.10153E+00    0.27494E+02    0.00000E+00   -0.59767E+00    0.22268E-08    0.21529E-05   -0.28346E-06
  1266   -0.14733E+00    0.27637E+02    0.00000E+00   -0.60268E+00    0.22231E-08    0.21490E-05   -0.28466E-06
  1267   -0.18108E+00    0.27776E+02    0.00000E+00   -0.60777E+00    0.22194E-08    0.21451E-05   -0.28581E-06
  1268   -0.19567E+00    0.27914E+02    0.00000E+00   -0.61293E+00    0.22156E-08    0.21413E-05   -0.28692E-06
  1269   -0.19141E+00    0.28046E+02    0.00000E+00   -0.61772E+00    0.22119E-08    0.21374E-05   -0.28798E-06
  1270   -0.20577E+00    0.28176E+02    0.00000E+00   -0.62338E+00    0.22082E-08    0.21336E-05   -0.28901E-06
  1271   -0.20193E+00    0.28303E+02    0.00000E+00   -0.62866E+00    0.22045E-08    0.21298E-05   -0.28999E-06
  1272   -0.20992E+00    0.28426E+02    0.00000E+00   -0.63391E+00    0.22009E-08    0.21261E-05   -0.29093E-06
  1273   -0.23006E+00    0.28545E+02    0.00000E+00   -0.63951E+00    0.21972E-08    0.21223E-05   -0.29183E-06
  1274   -0.23296E+00    0.28660E+02    0.00000E+00   -0.64508E+00    0.21935E-08    0.21185E-05   -0.29270E-06
  1275   -0.23380E+00    0.28773E+02    0.00000E+00   -0.65023E+00    0.21899E-08    0.21148E-05   -0.29352E-06
  1276   -0.24033E+00    0.28882E+02    0.00000E+00   -0.65608E+00    0.21862E-08    0.21111E-05   -0.29430E-06
  1277   -0.23800E+00    0.28987E+02    0.00000E+00   -0.66152E+00    0.21826E-08    0.21074E-05   -0.29505E-06
  1278   -0.23458E+00    0.29089E+02    0.00000E+00   -0.66764E+00    0.21789E-08    0.21037E-05   -0.29576E-06
  1279   -0.22294E+00    0.29186E+02    0.00000E+00   -0.67333E+00    0.21753E-08    0.21000E-05   -0.29643E-06
  1280   -0.20342E+00    0.29280E+02    0.00000E+00   -0.68044E+00    0.21717E-08    0.20963E-05   -0.29707E-06
  1281   -0.18376E+00    0.29371E+02    0.00000E+00   -0.68636E+00    0.21681E-08    0.20926E-05   -0.29767E-06
  1282   -0.15685E+00    0.29457E+02    0.00000E+00   -0.69295E+00    0.21645E-08    0.20889E-05   -0.29823E-06
  1283   -0.13044E+00    0.29540E+02    0.00000E+00   -0.69983E+00    0.21609E-08    0.20852E-05   -0.29876E-06
  1284   -0.97434E-01    0.29618E+02    0.00000E+00   -0.70736E+00    0.21573E-08    0.20815E-05   -0.29925E-06
  1285   -0.72997E-01    0.29693E+02    0.00000E+00   -0.71444E+00    0.21537E-08    0.20778E-05   -0.29971E-06
  1286   -0.42597E-01    0.29763E+02    0.00000E+00   -0.72215E+00    0.21501E-08    0.20741E-05   -0.30014E-06
  1287   -0.65533E-02    0.29830E+02    0.00000E+00   -0.72939E+00    0.21466E-08    0.20704E-05   -0.30053E-06
  1288    0.34812E-01    0.29893E+02    0.00000E+00   -0.73801E+00    0.21430E-08    0.20667E-05   -0.30089E-06
  1289    0.73751E-01    0.29952E+02    0.00000E+00   -0.74540E+00    0.21395E-08    0.20630E-05   -0.30122E-06
  1290    0.10994E+00    0.30006E+02    0.00000E+00   -0.75415E+00    0.21359E-08    0.20592E-05   -0.30152E-06
  1291    0.15049E+00    0.30056E+02    0.00000E+00   -0.76315E+00    0.21324E-08    0.20555E-05   -0.30178E-06
  1292    0.18765E+00    0.30101E+02    0.00000E+00   -0.77276E+00    0.21289E-08    0.20517E-05   -0.30202E-06
  1293    0.22110E+00    0.30144E+02    0.00000E+00   -0.78335E+00    0.21253E-08    0.20480E-05   -0.30222E-06
  1294    0.26538E+00    0.30182E+02    0.00000E+00   -0.79157E+00    0.21218E-08    0.20442E-05   -0.30240E-06
  1295    0.29788E+00    0.30216E+02    0.00000E+00   -0.80225E+00    0.21183E-08    0.20403E-05   -0.30255E-06
  1296    0.32571E+00    0.30246E+02    0.00000E+00   -0.81128E+00    0.21148E-08    0.20365E-05   -0.30267E-06
  1297    0.35597E+00    0.30272E+02    0.00000E+00   -0.82202E+00    0.21113E-08    0.20326E-05   -0.30276E-06
  1298    0.38091E+00    0.30294E+02    0.00000E+00   -0.83259E+00    0.21079E-08    0.20288E-05   -0.30282E-06
  1299    0.39280E+00    0.30312E+02    0.00000E+00   -0.84410E+00    0.21044E-08    0.20248E-05   -0.30285E-06
  1300    0.41359E+00    0.30324E+02    0.00000E+00   -0.85544E+00    0.21009E-08    0.20209E-05   -0.30286E-06
  1301    0.42832E+00    0.30334E+02    0.00000E+00   -0.86696E+00    0.20975E-08    0.20169E-05   -0.30285E-06
  1302    0.43039E+00    0.30339E+02    0.00000E+00   -0.87819E+00    0.20940E-08    0.20129E-05   -0.30281E-06
  1303    0.42826E+00    0.30340E+02    0.00000E+00   -0.89087E+00    0.20906E-08    0.20089E-05   -0.30274E-06
  1304    0.42297E+00    0.30337E+02    0.00000E+00   -0.90304E+00    0.20871E-08    0.20049E-05   -0.30264E-06
  1305    0.41554E+00    0.30329E+02    0.00000E+00   -0.91645E+00    0.20837E-08    0.20008E-05   -0.30252E-06
  1306    0.39216E+00    0.30318E+02    0.00000E+00   -0.92838E+00    0.20803E-08    0.19967E-05   -0.30237E-06
  1307    0.38359E+00    0.30302E+02    0.00000E+00   -0.93984E+00    0.20769E-08    0.19925E-05   -0.30220E-06
  1308    0.36857E+00    0.30282E+02    0.00000E+00   -0.95331E+00    0.20735E-08    0.19884E-05   -0.30200E-06
  1309    0.34070E+00    0.30257E+02    0.00000E+00   -0.96461E+00    0.20701E-08    0.19842E-05   -0.30177E-06
  1310    0.32333E+00    0.30230E+02    0.00000E+00   -0.97697E+00    0.20667E-08    0.19800E-05   -0.30152E-06
  1311    0.29518E+00    0.30198E+02    0.00000E+00   -0.98841E+00    0.20633E-08    0.19758E-05   -0.30124E-06
  1312    0.29445E+00    0.30162E+02    0.00000E+00   -0.99919E+00    0.20599E-08    0.19715E-05   -0.30093E-06
  1313    0.27017E+00    0.30121E+02    0.00000E+00   -0.10103E+01    0.20565E-08    0.19673E-05   -0.30059E-06
  1314    0.25309E+00    0.30077E+02    0.00000E+00   -0.10199E+01    0.20532E-08    0.19630E-05   -0.30023E-06
  1315    0.22939E+00    0.30029E+02    0.00000E+00   -0.10295E+01    0.20498E-08    0.19587E-05   -0.29984E-06
  1316    0.21497E+00    0.29976E+02    0.00000E+00   -0.10381E+01    0.20464E-08    0.19543E-05   -0.29942E-06
  1317    0.20342E+00    0.29921E+02    0.00000E+00   -0.10465E+01    0.20431E-08    0.19500E-05   -0.29898E-06
  1318    0.18094E+00    0.29860E+02    0.00000E+00   -0.10537E+01    0.20398E-08    0.19456E-05   -0.29850E-06
  1319    0.16342E+00    0.29795E+02    0.00000E+00   -0.10612E+01    0.20364E-08    0.19412E-05   -0.29800E-06
  1320    0.14446E+00    0.29727E+02    0.00000E+00   -0.10673E+01    0.20331E-08    0.19368E-05   -0.29747E-06
  1321    0.12510E+00    0.29656E+02    0.00000E+00   -0.10735E+01    0.20298E-08    0.19324E-05   -0.29692E-06
  1322    0.11381E+00    0.29579E+02    0.00000E+00   -0.10780E+01    0.20265E-08    0.19280E-05   -0.29633E-06
  1323    0.10419E+00    0.29500E+02    0.00000E+00   -0.10818E+01    0.20232E-08    0.19235E-05   -0.29572E-06
  1324    0.97281E-01    0.29416E+02    0.00000E+00   -0.10857E+01    0.20199E-08    0.19190E-05   -0.29508E-06
  1325    0.86692E-01    0.29329E+02    0.00000E+00   -0.10880E+01    0.20166E-08    0.19146E-05   -0.29441E-06
  1326    0.88315E-01    0.29239E+02    0.00000E+00   -0.10903E+01    0.20133E-08    0.19101E-05   -0.29371E-06
  1327    0.73474E-01    0.29145E+02    0.00000E+00   -0.10921E+01    0.20100E-08    0.19056E-05   -0.29298E-06
  1328    0.80348E-01    0.29048E+02    0.00000E+00   -0.10916E+01    0.20068E-08    0.19011E-05   -0.29223E-06
  1329    0.80258E-01    0.28946E+02    0.00000E+00   -0.10918E+01    0.20035E-08    0.18965E-05   -0.29144E-06
  1330    0.81671E-01    0.28840E+02    0.00000E+00   -0.10909E+01    0.20003E-08    0.18920E-05   -0.29063E-06
  1331    0.93051E-01    0.28732E+02    0.00000E+00   -0.10890E+01    0.19970E-08    0.18874E-05   -0.28979E-06
  1332    0.93151E-01    0.28620E+02    0.00000E+00   -0.10873E+01    0.19938E-08    0.18829E-05   -0.28892E-06
  1333    0.10529E+00    0.28504E+02    0.00000E+00   -0.10837E+01    0.19905E-08    0.18783E-05   -0.28802E-06
  1334    0.11565E+00    0.28386E+02    0.00000E+00   -0.10808E+01    0.19873E-08    0.18737E-05   -0.28709E-06
  1335    0.12527E+00    0.28264E+02    0.00000E+00   -0.10773E+01    0.19841E-08    0.18692E-05   -0.28613E-06
  1336    0.14261E+00    0.28139E+02    0.00000E+00   -0.10719E+01    0.19809E-08    0.18646E-05   -0.28514E-06
  1337    0.16128E+00    0.28010E+02    0.00000E+00   -0.10672E+01    0.19777E-08    0.18600E-05   -0.28412E-06
  1338    0.17489E+00    0.27879E+02    0.00000E+00   -0.10619E+01    0.19745E-08    0.18554E-05   -0.28307E-06
  1339    0.19933E+00    0.27744E+02    0.00000E+00   -0.10571E+01    0.19713E-08    0.18508E-05   -0.28199E-06
  1340    0.22079E+00    0.27606E+02    0.00000E+00   -0.10530E+01    0.19681E-08    0.18462E-05   -0.28088E-06
  1341    0.24029E+00    0.27466E+02    0.00000E+00   -0.10477E+01    0.19649E-08    0.18416E-05   -0.27974E-06
  1342    0.25888E+00    0.27323E+02    0.00000E+00   -0.10428E+01    0.19617E-08    0.18370E-05   -0.27857E-06
  1343    0.28502E+00    0.27177E+02    0.00000E+00   -0.10380E+01    0.19586E-08    0.18323E-05   -0.27738E-06
  1344    0.31232E+00    0.27027E+02    0.00000E+00   -0.10334E+01    0.19554E-08    0.18277E-05   -0.27615E-06
  1345    0.32695E+00    0.26876E+02    0.00000E+00   -0.10286E+01    0.19522E-08    0.18231E-05   -0.27489E-06
  1346    0.35225E+00    0.26721E+02    0.00000E+00   -0.10260E+01    0.19491E-08    0.18185E-05   -0.27360E-06
  1347    0.38182E+00    0.26564E+02    0.00000E+00   -0.10230E+01    0.19459E-08    0.18139E-05   -0.27227E-06
  1348    0.40183E+00    0.26405E+02    0.00000E+00   -0.10206E+01    0.19428E-08    0.18093E-05   -0.27092E-06
  1349    0.43562E+00    0.26241E+02    0.00000E+00   -0.10191E+01    0.19397E-08    0.18046E-05   -0.26954E-06
  1350    0.45450E+00    0.26077E+02    0.00000E+00   -0.10186E+01    0.19366E-08    0.18000E-05   -0.26812E-06
  1351    0.48183E+00    0.25910E+02    0.00000E+00   -0.10194E+01    0.19334E-08    0.17954E-05   -0.26668E-06
  1352    0.49653E+00    0.25741E+02    0.00000E+00   -0.10207E+01    0.19303E-08    0.17908E-05   -0.26520E-06
  1353    0.52214E+00    0.25570E+02    0.00000E+00   -0.10233E+01    0.19272E-08    0.17862E-05   -0.26370E-06
  1354    0.53760E+00    0.25397E+02    0.00000E+00   -0.10271E+01    0.19241E-08    0.17816E-05   -0.26217E-06
  1355    0.56646E+00    0.25221E+02    0.00000E+00   -0.10312E+01    0.19210E-08    0.17771E-05   -0.26061E-06
  1356    0.59509E+00    0.25044E+02    0.00000E+00   -0.10371E+01    0.19179E-08    0.17725E-05   -0.25902E-06
  1357    0.61730E+00    0.24865E+02    0.00000E+00   -0.10418E+01    0.19149E-08    0.17680E-05   -0.25740E-06
  1358    0.62693E+00    0.24683E+02    0.00000E+00   -0.10452E+01    0.19118E-08    0.17634E-05   -0.25577E-06
  1359    0.64005E+00    0.24500E+02    0.00000E+00   -0.10510E+01    0.19087E-08    0.17589E-05   -0.25410E-06
  1360    0.63564E+00    0.24317E+02    0.00000E+00   -0.10554E+01    0.19057E-08    0.17544E-05   -0.25242E-06
  1361    0.65208E+00    0.24130E+02    0.00000E+00   -0.10605E+01    0.19026E-08    0.17500E-05   -0.25071E-06
  1362    0.64604E+00    0.23942E+02    0.00000E+00   -0.10641E+01    0.18996E-08    0.17455E-05   -0.24898E-06
  1363    0.64848E+00    0.23753E+02    0.00000E+00   -0.10699E+01    0.18965E-08    0.17411E-05   -0.24723E-06
  1364    0.62349E+00    0.23562E+02    0.00000E+00   -0.10732E+01    0.18935E-08    0.17368E-05   -0.24545E-06
  1365    0.68375E+00    0.23370E+02    0.00000E+00   -0.10756E+01    0.18904E-08    0.17324E-05   -0.24366E-06
  1366    0.66708E+00    0.23176E+02    0.00000E+00   -0.10792E+01    0.18874E-08    0.17281E-05   -0.24186E-06
  1367    0.64900E+00    0.22981E+02    0.00000E+00   -0.10817E+01    0.18844E-08    0.17238E-05   -0.24003E-06
  1368    0.70504E+00    0.22786E+02    0.00000E+00   -0.10831E+01    0.18814E-08    0.17196E-05   -0.23819E-06
  1369    0.68788E+00    0.22589E+02    0.00000E+00   -0.10834E+01    0.18784E-08    0.17154E-05   -0.23633E-06
  1370    0.67304E+00    0.22391E+02    0.00000E+00   -0.10838E+01    0.18754E-08    0.17113E-05   -0.23446E-06
  1371    0.66177E+00    0.22193E+02    0.00000E+00   -0.10829E+01    0.18724E-08    0.17072E-05   -0.23257E-06
  1372    0.65531E+00    0.21994E+02    0.00000E+00   -0.10814E+01    0.18694E-08    0.17031E-05   -0.23067E-06
  1373    0.65490E+00    0.21794E+02    0.00000E+00   -0.10792E+01    0.18664E-08    0.16991E-05   -0.22876E-06
  1374    0.66179E+00    0.21594E+02    0.00000E+00   -0.10756E+01    0.18634E-08    0.16952E-05   -0.22684E-06
  1375    0.67721E+00    0.21392E+02    0.00000E+00   -0.10719E+01    0.18605E-08    0.16913E-05   -0.22490E-06
  1376    0.70242E+00    0.21191E+02    0.00000E+00   -0.10665E+01    0.18575E-08    0.16874E-05   -0.22296E-06
  1377    0.73865E+00    0.20990E+02    0.00000E+00   -0.10610E+01    0.18545E-08    0.16836E-05   -0.22101E-06
  1378    0.78715E+00    0.20786E+02    0.00000E+00   -0.10546E+01    0.18516E-08    0.16799E-05   -0.21905E-06
  1379    0.77489E+00    0.20585E+02    0.00000E+00   -0.10470E+01    0.18486E-08    0.16763E-05   -0.21708E-06
  1380    0.77737E+00    0.20381E+02    0.00000E+00   -0.10392E+01    0.18457E-08    0.16727E-05   -0.21511E-06
  1381    0.79586E+00    0.20178E+02    0.00000E+00   -0.10294E+01    0.18428E-08    0.16691E-05   -0.21313E-06
  1382    0.68302E+00    0.19975E+02    0.00000E+00   -0.10184E+01    0.18398E-08    0.16657E-05   -0.21115E-06
  1383    0.73723E+00    0.19772E+02    0.00000E+00   -0.10077E+01    0.18369E-08    0.16623E-05   -0.20916E-06
  1384    0.66260E+00    0.19570E+02    0.00000E+00   -0.99557E+00    0.18340E-08    0.16590E-05   -0.20717E-06
  1385    0.60894E+00    0.19367E+02    0.00000E+00   -0.98283E+00    0.18311E-08    0.16557E-05   -0.20518E-06
  1386    0.57750E+00    0.19164E+02    0.00000E+00   -0.96939E+00    0.18282E-08    0.16526E-05   -0.20319E-06
  1387    0.49523E+00    0.18962E+02    0.00000E+00   -0.95518E+00    0.18253E-08    0.16495E-05   -0.20120E-06
  1388    0.58623E+00    0.18760E+02    0.00000E+00   -0.94089E+00    0.18224E-08    0.16465E-05   -0.19921E-06
  1389    0.55461E+00    0.18559E+02    0.00000E+00   -0.92499E+00    0.18195E-08    0.16436E-05   -0.19722E-06
  1390    0.47589E+00    0.18358E+02    0.00000E+00   -0.91037E+00    0.18166E-08    0.16407E-05   -0.19523E-06
  1391    0.49989E+00    0.18158E+02    0.00000E+00   -0.89475E+00    0.18137E-08    0.16380E-05   -0.19325E-06
  1392    0.47927E+00    0.17959E+02    0.00000E+00   -0.87882E+00    0.18108E-08    0.16353E-05   -0.19127E-06
  1393    0.48957E+00    0.17760E+02    0.00000E+00   -0.86252E+00    0.18080E-08    0.16328E-05   -0.18929E-06
  1394    0.45775E+00    0.17563E+02    0.00000E+00   -0.84727E+00    0.18051E-08    0.16303E-05   -0.18732E-06
