#    L    TT             EE             TE             PP             TP          
  1102    0.85753E+00    0.18147E+02    0.16742E+01    0.13819E+06    0.53940E+02
  1103    0.84835E+00    0.17901E+02    0.16482E+01    0.13793E+06    0.53801E+02
  1104    0.91156E+00    0.17660E+02    0.16223E+01    0.13768E+06    0.53663E+02
  1105    0.89904E+00    0.17421E+02    0.15949E+01    0.13743E+06    0.53525E+02
  1106    0.95981E+00    0.17184E+02    0.15678E+01    0.13717E+06    0.53388E+02
  1107    0.10200E+01    0.16951E+02    0.15401E+01    0.13692E+06    0.53251E+02
  1108    0.10802E+01    0.16722E+02    0.15115E+01    0.13667E+06    0.53115E+02
  1109    0.10664E+01    0.16493E+02    0.14831E+01    0.13642E+06    0.52979E+02
  1110    0.11277E+01    0.16272E+02    0.14541E+01    0.13617E+06    0.52844E+02
  1111    0.11159E+01    0.16053E+02    0.14256E+01    0.13592E+06    0.52709E+02
  1112    0.12545E+01    0.15838E+02    0.13959E+01    0.13567E+06    0.52575E+02
  1113    0.12466E+01    0.15628E+02    0.13677E+01    0.13542E+06    0.52441E+02
  1114    0.12414E+01    0.15421E+02    0.13384E+01    0.13517E+06    0.52308E+02
  1115    0.13135E+01    0.15218E+02    0.13086E+01    0.13493E+06    0.52175E+02
  1116    0.13891E+01    0.15019E+02    0.12795E+01    0.13468E+06    0.52043E+02
  1117    0.13944E+01    0.14825E+02    0.12500E+01    0.13443E+06    0.51911E+02
  1118    0.14041E+01    0.14635E+02    0.12222E+01    0.13419E+06    0.51780E+02
  1119    0.14930E+01    0.14449E+02    0.11935E+01    0.13394E+06    0.51649E+02
  1120    0.15129E+01    0.14268E+02    0.11652E+01    0.13370E+06    0.51518E+02
  1121    0.15385E+01    0.14091E+02    0.11385E+01    0.13346E+06    0.51389E+02
  1122    0.15704E+01    0.13917E+02    0.11108E+01    0.13321E+06    0.51259E+02
  1123    0.15347E+01    0.13750E+02    0.10835E+01    0.13297E+06    0.51130E+02
  1124    0.15804E+01    0.13586E+02    0.10569E+01    0.13273E+06    0.51002E+02
  1125    0.15593E+01    0.13427E+02    0.10316E+01    0.13249E+06    0.50874E+02
  1126    0.15463E+01    0.13272E+02    0.10058E+01    0.13225E+06    0.50747E+02
  1127    0.15418E+01    0.13122E+02    0.98074E+00    0.13201E+06    0.50620E+02
  1128    0.15462E+01    0.12978E+02    0.95538E+00    0.13177E+06    0.50494E+02
  1129    0.15600E+01    0.12838E+02    0.93171E+00    0.13153E+06    0.50368E+02
  1130    0.14350E+01    0.12702E+02    0.90797E+00    0.13129E+06    0.50242E+02
  1131    0.14689E+01    0.12572E+02    0.88389E+00    0.13105E+06    0.50117E+02
  1132    0.14392E+01    0.12446E+02    0.86144E+00    0.13082E+06    0.49993E+02
  1133    0.13464E+01    0.12326E+02    0.83886E+00    0.13058E+06    0.49869E+02
  1134    0.13396E+01    0.12210E+02    0.81738E+00    0.13034E+06    0.49746E+02
  1135    0.12705E+01    0.12099E+02    0.79673E+00    0.13011E+06    0.49623E+02
  1136    0.12140E+01    0.11994E+02    0.77515E+00    0.12987E+06    0.49500E+02
  1137    0.11704E+01    0.11893E+02    0.75611E+00    0.12964E+06    0.49378E+02
  1138    0.11403E+01    0.11798E+02    0.73635E+00    0.12940E+06    0.49257E+02
  1139    0.11241E+01    0.11707E+02    0.71859E+00    0.12917E+06    0.49136E+02
  1140    0.10479E+01    0.11622E+02    0.70033E+00    0.12894E+06    0.49016E+02
  1141    0.98655E+00    0.11540E+02    0.68353E+00    0.12871E+06    0.48896E+02
  1142    0.94041E+00    0.11465E+02    0.66718E+00    0.12848E+06    0.48776E+02
  1143    0.90996E+00    0.11395E+02    0.65103E+00    0.12824E+06    0.48657E+02
  1144    0.74708E+00    0.11329E+02    0.63554E+00    0.12801E+06    0.48539E+02
  1145    0.74936E+00    0.11269E+02    0.62120E+00    0.12778E+06    0.48421E+02
  1146    0.69441E+00    0.11214E+02    0.60773E+00    0.12755E+06    0.48304E+02
  1147    0.65695E+00    0.11165E+02    0.59487E+00    0.12733E+06    0.48187E+02
  1148    0.56315E+00    0.11119E+02    0.58310E+00    0.12710E+06    0.48070E+02
  1149    0.56203E+00    0.11080E+02    0.57141E+00    0.12687E+06    0.47954E+02
  1150    0.50547E+00    0.11045E+02    0.56102E+00    0.12664E+06    0.47839E+02
  1151    0.54219E+00    0.11015E+02    0.55164E+00    0.12642E+06    0.47724E+02
  1152    0.44823E+00    0.10991E+02    0.54287E+00    0.12619E+06    0.47609E+02
  1153    0.51932E+00    0.10972E+02    0.53426E+00    0.12596E+06    0.47495E+02
  1154    0.53121E+00    0.10958E+02    0.52764E+00    0.12574E+06    0.47382E+02
  1155    0.55678E+00    0.10949E+02    0.52107E+00    0.12552E+06    0.47269E+02
  1156    0.52033E+00    0.10944E+02    0.51413E+00    0.12529E+06    0.47156E+02
  1157    0.49474E+00    0.10944E+02    0.50862E+00    0.12507E+06    0.47044E+02
  1158    0.55289E+00    0.10950E+02    0.50262E+00    0.12485E+06    0.46932E+02
  1159    0.61910E+00    0.10960E+02    0.49720E+00    0.12462E+06    0.46821E+02
  1160    0.54337E+00    0.10976E+02    0.49042E+00    0.12440E+06    0.46710E+02
  1161    0.62146E+00    0.10997E+02    0.48485E+00    0.12418E+06    0.46600E+02
  1162    0.62909E+00    0.11022E+02    0.47856E+00    0.12396E+06    0.46490E+02
  1163    0.63914E+00    0.11053E+02    0.47186E+00    0.12374E+06    0.46380E+02
  1164    0.72450E+00    0.11088E+02    0.46507E+00    0.12352E+06    0.46271E+02
  1165    0.73519E+00    0.11128E+02    0.45850E+00    0.12330E+06    0.46162E+02
  1166    0.66980E+00    0.11173E+02    0.45099E+00    0.12308E+06    0.46053E+02
  1167    0.74979E+00    0.11222E+02    0.44283E+00    0.12286E+06    0.45945E+02
  1168    0.75088E+00    0.11277E+02    0.43510E+00    0.12265E+06    0.45837E+02
  1169    0.82024E+00    0.11335E+02    0.42513E+00    0.12243E+06    0.45730E+02
  1170    0.88219E+00    0.11398E+02    0.41620E+00    0.12221E+06    0.45623E+02
  1171    0.86103E+00    0.11466E+02    0.40566E+00    0.12200E+06    0.45516E+02
  1172    0.90393E+00    0.11539E+02    0.39457E+00    0.12178E+06    0.45409E+02
  1173    0.93519E+00    0.11616E+02    0.38323E+00    0.12157E+06    0.45303E+02
  1174    0.95341E+00    0.11697E+02    0.37086E+00    0.12135E+06    0.45197E+02
  1175    0.95718E+00    0.11782E+02    0.35782E+00    0.12114E+06    0.45092E+02
  1176    0.87082E+00    0.11871E+02    0.34370E+00    0.12092E+06    0.44986E+02
  1177    0.91576E+00    0.11966E+02    0.32926E+00    0.12071E+06    0.44881E+02
  1178    0.86775E+00    0.12063E+02    0.31414E+00    0.12050E+06    0.44777E+02
  1179    0.94824E+00    0.12166E+02    0.29842E+00    0.12029E+06    0.44672E+02
  1180    0.93297E+00    0.12274E+02    0.28214E+00    0.12007E+06    0.44568E+02
  1181    0.96909E+00    0.12384E+02    0.26529E+00    0.11986E+06    0.44464E+02
  1182    0.90665E+00    0.12498E+02    0.24791E+00    0.11965E+06    0.44360E+02
  1183    0.89279E+00    0.12616E+02    0.23015E+00    0.11944E+06    0.44256E+02
  1184    0.85183E+00    0.12738E+02    0.21193E+00    0.11923E+06    0.44153E+02
  1185    0.85664E+00    0.12864E+02    0.19348E+00    0.11902E+06    0.44050E+02
  1186    0.83154E+00    0.12993E+02    0.17469E+00    0.11882E+06    0.43947E+02
  1187    0.84940E+00    0.13127E+02    0.15574E+00    0.11861E+06    0.43844E+02
  1188    0.83454E+00    0.13263E+02    0.13656E+00    0.11840E+06    0.43742E+02
  1189    0.78554E+00    0.13403E+02    0.11755E+00    0.11819E+06    0.43639E+02
  1190    0.77529E+00    0.13546E+02    0.98579E-01    0.11799E+06    0.43537E+02
  1191    0.72810E+00    0.13692E+02    0.80029E-01    0.11778E+06    0.43435E+02
  1192    0.71683E+00    0.13842E+02    0.61768E-01    0.11757E+06    0.43333E+02
  1193    0.66581E+00    0.13995E+02    0.44111E-01    0.11737E+06    0.43231E+02
  1194    0.64792E+00    0.14151E+02    0.27297E-01    0.11716E+06    0.43130E+02
  1195    0.66173E+00    0.14310E+02    0.11343E-01    0.11696E+06    0.43028E+02
  1196    0.55729E+00    0.14473E+02   -0.38853E-02    0.11676E+06    0.42927E+02
  1197    0.55603E+00    0.14637E+02   -0.17776E-01    0.11655E+06    0.42825E+02
  1198    0.50799E+00    0.14805E+02   -0.31427E-01    0.11635E+06    0.42724E+02
  1199    0.48603E+00    0.14974E+02   -0.42296E-01    0.11615E+06    0.42623E+02
  1200    0.41448E+00    0.15147E+02   -0.51631E-01    0.11595E+06    0.42522E+02
  1201    0.44046E+00    0.15322E+02   -0.59930E-01    0.11575E+06    0.42421E+02
  1202    0.33953E+00    0.15500E+02   -0.65743E-01    0.11554E+06    0.42320E+02
  1203    0.33296E+00    0.15680E+02   -0.70663E-01    0.11534E+06    0.42219E+02
  1204    0.27056E+00    0.15863E+02   -0.74051E-01    0.11514E+06    0.42119E+02
  1205    0.22500E+00    0.16046E+02   -0.76756E-01    0.11494E+06    0.42018E+02
  1206    0.19469E+00    0.16232E+02   -0.78141E-01    0.11475E+06    0.41918E+02
  1207    0.25229E+00    0.16421E+02   -0.79798E-01    0.11455E+06    0.41818E+02
  1208    0.24764E+00    0.16611E+02   -0.79602E-01    0.11435E+06    0.41718E+02
  1209    0.17912E+00    0.16802E+02   -0.79147E-01    0.11415E+06    0.41618E+02
  1210    0.19370E+00    0.16996E+02   -0.79280E-01    0.11395E+06    0.41518E+02
  1211    0.14119E+00    0.17191E+02   -0.79364E-01    0.11376E+06    0.41419E+02
  1212    0.16857E+00    0.17387E+02   -0.78762E-01    0.11356E+06    0.41320E+02
  1213    0.12565E+00    0.17585E+02   -0.77580E-01    0.11336E+06    0.41221E+02
  1214    0.15939E+00    0.17784E+02   -0.77408E-01    0.11317E+06    0.41122E+02
  1215    0.19391E+00    0.17984E+02   -0.77610E-01    0.11297E+06    0.41024E+02
  1216    0.22759E+00    0.18186E+02   -0.78292E-01    0.11278E+06    0.40926E+02
  1217    0.11027E+00    0.18389E+02   -0.78816E-01    0.11259E+06    0.40828E+02
  1218    0.13747E+00    0.18593E+02   -0.80773E-01    0.11239E+06    0.40731E+02
  1219    0.84720E-01    0.18797E+02   -0.82041E-01    0.11220E+06    0.40634E+02
  1220    0.98995E-01    0.19002E+02   -0.84953E-01    0.11201E+06    0.40537E+02
  1221    0.10440E+00    0.19206E+02   -0.88131E-01    0.11181E+06    0.40441E+02
  1222    0.99324E-01    0.19413E+02   -0.93165E-01    0.11162E+06    0.40346E+02
  1223    0.82163E-01    0.19620E+02   -0.97189E-01    0.11143E+06    0.40250E+02
  1224    0.51308E-01    0.19826E+02   -0.10402E+00    0.11124E+06    0.40155E+02
  1225    0.79436E-01    0.20033E+02   -0.11154E+00    0.11105E+06    0.40061E+02
  1226    0.90656E-01    0.20240E+02   -0.11912E+00    0.11086E+06    0.39967E+02
  1227    0.15764E+00    0.20447E+02   -0.12833E+00    0.11067E+06    0.39874E+02
  1228    0.13022E+00    0.20655E+02   -0.13781E+00    0.11048E+06    0.39781E+02
  1229    0.15536E+00    0.20862E+02   -0.14913E+00    0.11029E+06    0.39688E+02
  1230    0.85847E-02    0.21068E+02   -0.16019E+00    0.11010E+06    0.39596E+02
  1231   -0.14566E-01    0.21275E+02   -0.17257E+00    0.10991E+06    0.39505E+02
  1232   -0.64270E-01    0.21480E+02   -0.18489E+00    0.10973E+06    0.39414E+02
  1233    0.64322E-02    0.21687E+02   -0.19949E+00    0.10954E+06    0.39324E+02
  1234   -0.26917E-01    0.21891E+02   -0.21349E+00    0.10935E+06    0.39235E+02
  1235    0.20549E+00    0.22096E+02   -0.22850E+00    0.10917E+06    0.39146E+02
  1236    0.25635E+00    0.22299E+02   -0.24387E+00    0.10898E+06    0.39058E+02
  1237    0.27262E+00    0.22502E+02   -0.26046E+00    0.10880E+06    0.38970E+02
  1238    0.32697E+00    0.22704E+02   -0.27761E+00    0.10861E+06    0.38883E+02
  1239    0.34352E+00    0.22904E+02   -0.29545E+00    0.10843E+06    0.38797E+02
  1240    0.32066E+00    0.23104E+02   -0.31260E+00    0.10824E+06    0.38711E+02
  1241    0.40534E+00    0.23301E+02   -0.33063E+00    0.10806E+06    0.38626E+02
  1242    0.37311E+00    0.23500E+02   -0.34743E+00    0.10788E+06    0.38542E+02
  1243    0.37093E+00    0.23694E+02   -0.36630E+00    0.10769E+06    0.38459E+02
  1244    0.39719E+00    0.23889E+02   -0.38356E+00    0.10751E+06    0.38376E+02
  1245    0.45029E+00    0.24082E+02   -0.40094E+00    0.10733E+06    0.38295E+02
  1246    0.45432E+00    0.24273E+02   -0.41685E+00    0.10715E+06    0.38214E+02
  1247    0.40769E+00    0.24462E+02   -0.43295E+00    0.10696E+06    0.38134E+02
  1248    0.38307E+00    0.24650E+02   -0.44867E+00    0.10678E+06    0.38054E+02
  1249    0.37886E+00    0.24837E+02   -0.46324E+00    0.10660E+06    0.37976E+02
  1250    0.39344E+00    0.25021E+02   -0.47689E+00    0.10642E+06    0.37898E+02
  1251    0.35114E+00    0.25202E+02   -0.48965E+00    0.10624E+06    0.37821E+02
  1252    0.39999E+00    0.25383E+02   -0.50159E+00    0.10606E+06    0.37746E+02
  1253    0.31682E+00    0.25560E+02   -0.51243E+00    0.10589E+06    0.37671E+02
  1254    0.24988E+00    0.25735E+02   -0.52246E+00    0.10571E+06    0.37596E+02
  1255    0.19885E+00    0.25908E+02   -0.53188E+00    0.10553E+06    0.37523E+02
  1256    0.23768E+00    0.26079E+02   -0.54046E+00    0.10535E+06    0.37450E+02
  1257    0.21749E+00    0.26247E+02   -0.54851E+00    0.10517E+06    0.37378E+02
  1258    0.13797E+00    0.26412E+02   -0.55598E+00    0.10500E+06    0.37307E+02
  1259    0.73062E-01    0.26575E+02   -0.56297E+00    0.10482E+06    0.37236E+02
  1260    0.22460E-01    0.26735E+02   -0.56947E+00    0.10464E+06    0.37166E+02
  1261   -0.14160E-01    0.26893E+02   -0.57564E+00    0.10447E+06    0.37097E+02
  1262   -0.37120E-01    0.27048E+02   -0.58132E+00    0.10429E+06    0.37028E+02
  1263   -0.46740E-01    0.27200E+02   -0.58687E+00    0.10412E+06    0.36960E+02
  1264   -0.11762E+00    0.27349E+02   -0.59238E+00    0.10394E+06    0.36892E+02
  1265   -0.10153E+00    0.27494E+02   -0.59767E+00    0.10377E+06    0.36825E+02
  1266   -0.14733E+00    0.27637E+02   -0.60268E+00    0.10360E+06    0.36758E+02
  1267   -0.18108E+00    0.27776E+02   -0.60777E+00    0.10342E+06    0.36691E+02
  1268   -0.19567E+00    0.27914E+02   -0.61293E+00    0.10325E+06    0.36626E+02
  1269   -0.19141E+00    0.28046E+02   -0.61772E+00    0.10308E+06    0.36560E+02
  1270   -0.20577E+00    0.28176E+02   -0.62338E+00    0.10290E+06    0.36495E+02
  1271   -0.20193E+00    0.28303E+02   -0.62866E+00    0.10273E+06    0.36430E+02
  1272   -0.20992E+00    0.28426E+02   -0.63391E+00    0.10256E+06    0.36365E+02
  1273   -0.23006E+00    0.28545E+02   -0.63951E+00    0.10239E+06    0.36301E+02
  1274   -0.23296E+00    0.28660E+02   -0.64508E+00    0.10222E+06    0.36237E+02
  1275   -0.23380E+00    0.28773E+02   -0.65023E+00    0.10205E+06    0.36173E+02
  1276   -0.24033E+00    0.28882E+02   -0.65608E+00    0.10188E+06    0.36110E+02
  1277   -0.23800E+00    0.28987E+02   -0.66152E+00    0.10171E+06    0.36046E+02
  1278   -0.23458E+00    0.29089E+02   -0.66764E+00    0.10154E+06    0.35983E+02
  1279   -0.22294E+00    0.29186E+02   -0.67333E+00    0.10137E+06    0.35920E+02
  1280   -0.20342E+00    0.29280E+02   -0.68044E+00    0.10120E+06    0.35856E+02
  1281   -0.18376E+00    0.29371E+02   -0.68636E+00    0.10103E+06    0.35793E+02
  1282   -0.15685E+00    0.29457E+02   -0.69295E+00    0.10087E+06    0.35730E+02
  1283   -0.13044E+00    0.29540E+02   -0.69983E+00    0.10070E+06    0.35667E+02
  1284   -0.97434E-01    0.29618E+02   -0.70736E+00    0.10053E+06    0.35604E+02
  1285   -0.72997E-01    0.29693E+02   -0.71444E+00    0.10037E+06    0.35541E+02
  1286   -0.42597E-01    0.29763E+02   -0.72215E+00    0.10020E+06    0.35478E+02
  1287   -0.65533E-02    0.29830E+02   -0.72939E+00    0.10003E+06    0.35414E+02
  1288    0.34812E-01    0.29893E+02   -0.73801E+00    0.99867E+05    0.35351E+02
  1289    0.73751E-01    0.29952E+02   -0.74540E+00    0.99702E+05    0.35287E+02
  1290    0.10994E+00    0.30006E+02   -0.75415E+00    0.99537E+05    0.35223E+02
  1291    0.15049E+00    0.30056E+02   -0.76315E+00    0.99373E+05    0.35159E+02
  1292    0.18765E+00    0.30101E+02   -0.77276E+00    0.99208E+05    0.35095E+02
  1293    0.22110E+00    0.30144E+02   -0.78335E+00    0.99045E+05    0.35030E+02
  1294    0.26538E+00    0.30182E+02   -0.79157E+00    0.98881E+05    0.34965E+02
  1295    0.29788E+00    0.30216E+02   -0.80225E+00    0.98718E+05    0.34900E+02
  1296    0.32571E+00    0.30246E+02   -0.81128E+00    0.98555E+05    0.34834E+02
  1297    0.35597E+00    0.30272E+02   -0.82202E+00    0.98393E+05    0.34768E+02
  1298    0.38091E+00    0.30294E+02   -0.83259E+00    0.98230E+05    0.34702E+02
  1299    0.39280E+00    0.30312E+02   -0.84410E+00    0.98069E+05    0.34635E+02
  1300    0.41359E+00    0.30324E+02   -0.85544E+00    0.97907E+05    0.34568E+02
  1301    0.42832E+00    0.30334E+02   -0.86696E+00    0.97746E+05    0.34500E+02
  1302    0.43039E+00    0.30339E+02   -0.87819E+00    0.97585E+05    0.34431E+02
  1303    0.42826E+00    0.30340E+02   -0.89087E+00    0.97425E+05    0.34363E+02
  1304    0.42297E+00    0.30337E+02   -0.90304E+00    0.97265E+05    0.34293E+02
  1305    0.41554E+00    0.30329E+02   -0.91645E+00    0.97105E+05    0.34224E+02
  1306    0.39216E+00    0.30318E+02   -0.92838E+00    0.96946E+05    0.34153E+02
  1307    0.38359E+00    0.30302E+02   -0.93984E+00    0.96787E+05    0.34083E+02
  1308    0.36857E+00    0.30282E+02   -0.95331E+00    0.96628E+05    0.34012E+02
  1309    0.34070E+00    0.30257E+02   -0.96461E+00    0.96470E+05    0.33940E+02
  1310    0.32333E+00    0.30230E+02   -0.97697E+00    0.96312E+05    0.33868E+02
  1311    0.29518E+00    0.30198E+02   -0.98841E+00    0.96154E+05    0.33796E+02
  1312    0.29445E+00    0.30162E+02   -0.99919E+00    0.95997E+05    0.33723E+02
  1313    0.27017E+00    0.30121E+02   -0.10103E+01    0.95839E+05    0.33650E+02
  1314    0.25309E+00    0.30077E+02   -0.10199E+01    0.95683E+05    0.33577E+02
  1315    0.22939E+00    0.30029E+02   -0.10295E+01    0.95526E+05    0.33503E+02
  1316    0.21497E+00    0.29976E+02   -0.10381E+01    0.95370E+05    0.33429E+02
  1317    0.20342E+00    0.29921E+02   -0.10465E+01    0.95215E+05    0.33355E+02
  1318    0.18094E+00    0.29860E+02   -0.10537E+01    0.95059E+05    0.33280E+02
  1319    0.16342E+00    0.29795E+02   -0.10612E+01    0.94904E+05    0.33205E+02
  1320    0.14446E+00    0.29727E+02   -0.10673E+01    0.94749E+05    0.33130E+02
  1321    0.12510E+00    0.29656E+02   -0.10735E+01    0.94595E+05    0.33054E+02
  1322    0.11381E+00    0.29579E+02   -0.10780E+01    0.94441E+05    0.32979E+02
  1323    0.10419E+00    0.29500E+02   -0.10818E+01    0.94287E+05    0.32902E+02
  1324    0.97281E-01    0.29416E+02   -0.10857E+01    0.94134E+05    0.32826E+02
  1325    0.86692E-01    0.29329E+02   -0.10880E+01    0.93980E+05    0.32750E+02
  1326    0.88315E-01    0.29239E+02   -0.10903E+01    0.93828E+05    0.32673E+02
  1327    0.73474E-01    0.29145E+02   -0.10921E+01    0.93675E+05    0.32596E+02
  1328    0.80348E-01    0.29048E+02   -0.10916E+01    0.93523E+05    0.32518E+02
  1329    0.80258E-01    0.28946E+02   -0.10918E+01    0.93371E+05    0.32441E+02
  1330    0.81671E-01    0.28840E+02   -0.10909E+01    0.93219E+05    0.32363E+02
  1331    0.93051E-01    0.28732E+02   -0.10890E+01    0.93068E+05    0.32286E+02
  1332    0.93151E-01    0.28620E+02   -0.10873E+01    0.92917E+05    0.32208E+02
  1333    0.10529E+00    0.28504E+02   -0.10837E+01    0.92767E+05    0.32130E+02
  1334    0.11565E+00    0.28386E+02   -0.10808E+01    0.92616E+05    0.32052E+02
  1335    0.12527E+00    0.28264E+02   -0.10773E+01    0.92466E+05    0.31973E+02
  1336    0.14261E+00    0.28139E+02   -0.10719E+01    0.92317E+05    0.31895E+02
  1337    0.16128E+00    0.28010E+02   -0.10672E+01    0.92167E+05    0.31816E+02
  1338    0.17489E+00    0.27879E+02   -0.10619E+01    0.92018E+05    0.31738E+02
  1339    0.19933E+00    0.27744E+02   -0.10571E+01    0.91869E+05    0.31659E+02
  1340    0.22079E+00    0.27606E+02   -0.10530E+01    0.91721E+05    0.31580E+02
  1341    0.24029E+00    0.27466E+02   -0.10477E+01    0.91573E+05    0.31501E+02
  1342    0.25888E+00    0.27323E+02   -0.10428E+01    0.91425E+05    0.31422E+02
  1343    0.28502E+00    0.27177E+02   -0.10380E+01    0.91277E+05    0.31344E+02
  1344    0.31232E+00    0.27027E+02   -0.10334E+01    0.91130E+05    0.31265E+02
  1345    0.32695E+00    0.26876E+02   -0.10286E+01    0.90983E+05    0.31186E+02
  1346    0.35225E+00    0.26721E+02   -0.10260E+01    0.90836E+05    0.31107E+02
  1347    0.38182E+00    0.26564E+02   -0.10230E+01    0.90690E+05    0.31028E+02
  1348    0.40183E+00    0.26405E+02   -0.10206E+01    0.90544E+05    0.30949E+02
  1349    0.43562E+00    0.26241E+02   -0.10191E+01    0.90398E+05    0.30870E+02
  1350    0.45450E+00    0.26077E+02   -0.10186E+01    0.90253E+05    0.30791E+02
  1351    0.48183E+00    0.25910E+02   -0.10194E+01    0.90107E+05    0.30712E+02
  1352    0.49653E+00    0.25741E+02   -0.10207E+01    0.89962E+05    0.30633E+02
  1353    0.52214E+00    0.25570E+02   -0.10233E+01    0.89818E+05    0.30555E+02
  1354    0.53760E+00    0.25397E+02   -0.10271E+01    0.89674E+05    0.30476E+02
  1355    0.56646E+00    0.25221E+02   -0.10312E+01    0.89530E+05    0.30398E+02
  1356    0.59509E+00    0.25044E+02   -0.10371E+01    0.89386E+05    0.30320E+02
  1357    0.61730E+00    0.24865E+02   -0.10418E+01    0.89242E+05    0.30243E+02
  1358    0.62693E+00    0.24683E+02   -0.10452E+01    0.89099E+05    0.30165E+02
  1359    0.64005E+00    0.24500E+02   -0.10510E+01    0.88956E+05    0.30088E+02
  1360    0.63564E+00    0.24317E+02   -0.10554E+01    0.88814E+05    0.30011E+02
  1361    0.65208E+00    0.24130E+02   -0.10605E+01    0.88671E+05    0.29935E+02
  1362    0.64604E+00    0.23942E+02   -0.10641E+01    0.88529E+05    0.29859E+02
  1363    0.64848E+00    0.23753E+02   -0.10699E+01    0.88388E+05    0.29784E+02
  1364    0.62349E+00    0.23562E+02   -0.10732E+01    0.88246E+05    0.29709E+02
  1365    0.68375E+00    0.23370E+02   -0.10756E+01    0.88105E+05    0.29635E+02
  1366    0.66708E+00    0.23176E+02   -0.10792E+01    0.87964E+05    0.29561E+02
  1367    0.64900E+00    0.22981E+02   -0.10817E+01    0.87824E+05    0.29488E+02
  1368    0.70504E+00    0.22786E+02   -0.10831E+01    0.87683E+05    0.29416E+02
  1369    0.68788E+00    0.22589E+02   -0.10834E+01    0.87543E+05    0.29344E+02
  1370    0.67304E+00    0.22391E+02   -0.10838E+01    0.87404E+05    0.29273E+02
  1371    0.66177E+00    0.22193E+02   -0.10829E+01    0.87264E+05    0.29203E+02
  1372    0.65531E+00    0.21994E+02   -0.10814E+01    0.87125E+05    0.29134E+02
  1373    0.65490E+00    0.21794E+02   -0.10792E+01    0.86986E+05    0.29065E+02
  1374    0.66179E+00    0.21594E+02   -0.10756E+01    0.86847E+05    0.28998E+02
  1375    0.67721E+00    0.21392E+02   -0.10719E+01    0.86709E+05    0.28931E+02
  1376    0.70242E+00    0.21191E+02   -0.10665E+01    0.86571E+05    0.28865E+02
  1377    0.73865E+00    0.20990E+02   -0.10610E+01    0.86433E+05    0.28801E+02
  1378    0.78715E+00    0.20786E+02   -0.10546E+01    0.86295E+05    0.28737E+02
  1379    0.77489E+00    0.20585E+02   -0.10470E+01    0.86158E+05    0.28675E+02
  1380    0.77737E+00    0.20381E+02   -0.10392E+01    0.86021E+05    0.28613E+02
  1381    0.79586E+00    0.20178E+02   -0.10294E+01    0.85884E+05    0.28553E+02
  1382    0.68302E+00    0.19975E+02   -0.10184E+01    0.85748E+05    0.28494E+02
  1383    0.73723E+00    0.19772E+02   -0.10077E+01    0.85612E+05    0.28436E+02
  1384    0.66260E+00    0.19570E+02   -0.99557E+00    0.85476E+05    0.28379E+02
  1385    0.60894E+00    0.19367E+02   -0.98283E+00    0.85340E+05    0.28323E+02
  1386    0.57750E+00    0.19164E+02   -0.96939E+00    0.85205E+05    0.28269E+02
  1387    0.49523E+00    0.18962E+02   -0.95518E+00    0.85069E+05    0.28217E+02
  1388    0.58623E+00    0.18760E+02   -0.94089E+00    0.84935E+05    0.28165E+02
  1389    0.55461E+00    0.18559E+02   -0.92499E+00    0.84800E+05    0.28115E+02
  1390    0.47589E+00    0.18358E+02   -0.91037E+00    0.84666E+05    0.28067E+02
  1391    0.49989E+00    0.18158E+02   -0.89475E+00    0.84531E+05    0.28020E+02
  1392    0.47927E+00    0.17959E+02   -0.87882E+00    0.84398E+05    0.27975E+02
  1393    0.48957E+00    0.17760E+02   -0.86252E+00    0.84264E+05    0.27931E+02
  1394    0.45775E+00    0.17563E+02   -0.84727E+00    0.84131E+05    0.27889E+02
  1395    0.45934E+00    0.17365E+02   -0.83079E+00    0.83998E+05    0.27848E+02
  1396    0.49557E+00    0.17170E+02   -0.81599E+00    0.83865E+05    0.27809E+02
  1397    0.49340E+00    0.16975E+02   -0.80059E+00    0.83732E+05    0.27772E+02
  1398    0.45409E+00    0.16780E+02   -0.78526E+00    0.83600E+05    0.27737E+02
  1399    0.45315E+00    0.16588E+02   -0.77069E+00    0.83468E+05    0.27703E+02
  1400    0.49183E+00    0.16397E+02   -0.75682E+00    0.83336E+05    0.27672E+02
  1401    0.49694E+00    0.16206E+02   -0.74356E+00    0.83205E+05    0.27642E+02
  1402    0.54325E+00    0.16018E+02   -0.73142E+00    0.83073E+05    0.27613E+02
  1403    0.55683E+00    0.15831E+02   -0.71935E+00    0.82942E+05    0.27587E+02
  1404    0.53801E+00    0.15645E+02   -0.70785E+00    0.82812E+05    0.27562E+02
  1405    0.63571E+00    0.15461E+02   -0.69661E+00    0.82681E+05    0.27539E+02
  1406    0.62741E+00    0.15279E+02   -0.68686E+00    0.82551E+05    0.27517E+02
  1407    0.58774E+00    0.15098E+02   -0.67682E+00    0.82421E+05    0.27496E+02
  1408    0.73989E+00    0.14918E+02   -0.66697E+00    0.82291E+05    0.27477E+02
  1409    0.71279E+00    0.14741E+02   -0.65703E+00    0.82162E+05    0.27459E+02
  1410    0.80391E+00    0.14565E+02   -0.64820E+00    0.82032E+05    0.27442E+02
  1411    0.86503E+00    0.14391E+02   -0.63871E+00    0.81903E+05    0.27426E+02
  1412    0.89648E+00    0.14220E+02   -0.62904E+00    0.81774E+05    0.27410E+02
  1413    0.82434E+00    0.14051E+02   -0.61965E+00    0.81646E+05    0.27396E+02
