#    L    TT             EE             BB             TE          
   781    0.23345E+04    0.17105E+02    0.68904E-01   -0.10100E+03
   782    0.23388E+04    0.16885E+02    0.69003E-01   -0.99762E+02
   783    0.23431E+04    0.16669E+02    0.69101E-01   -0.98482E+02
   784    0.23471E+04    0.16457E+02    0.69200E-01   -0.97178E+02
   785    0.23510E+04    0.16247E+02    0.69298E-01   -0.95857E+02
   786    0.23547E+04    0.16041E+02    0.69395E-01   -0.94489E+02
   787    0.23583E+04    0.15840E+02    0.69493E-01   -0.93112E+02
   788    0.23617E+04    0.15640E+02    0.69589E-01   -0.91719E+02
   789    0.23649E+04    0.15444E+02    0.69686E-01   -0.90309E+02
   790    0.23680E+04    0.15254E+02    0.69782E-01   -0.88867E+02
   791    0.23710E+04    0.15067E+02    0.69877E-01   -0.87402E+02
   792    0.23737E+04    0.14885E+02    0.69972E-01   -0.85927E+02
   793    0.23763E+04    0.14708E+02    0.70067E-01   -0.84422E+02
   794    0.23786E+04    0.14534E+02    0.70161E-01   -0.82907E+02
   795    0.23808E+04    0.14365E+02    0.70254E-01   -0.81369E+02
   796    0.23829E+04    0.14200E+02    0.70347E-01   -0.79822E+02
   797    0.23847E+04    0.14040E+02    0.70439E-01   -0.78252E+02
   798    0.23864E+04    0.13884E+02    0.70531E-01   -0.76673E+02
   799    0.23879E+04    0.13734E+02    0.70622E-01   -0.75078E+02
   800    0.23892E+04    0.13588E+02    0.70712E-01   -0.73467E+02
   801    0.23904E+04    0.13447E+02    0.70801E-01   -0.71848E+02
   802    0.23912E+04    0.13311E+02    0.70890E-01   -0.70198E+02
   803    0.23920E+04    0.13179E+02    0.70978E-01   -0.68554E+02
   804    0.23926E+04    0.13053E+02    0.71065E-01   -0.66887E+02
   805    0.23931E+04    0.12932E+02    0.71151E-01   -0.65211E+02
   806    0.23932E+04    0.12815E+02    0.71237E-01   -0.63526E+02
   807    0.23932E+04    0.12705E+02    0.71321E-01   -0.61833E+02
   808    0.23930E+04    0.12600E+02    0.71405E-01   -0.60123E+02
   809    0.23926E+04    0.12500E+02    0.71488E-01   -0.58413E+02
   810    0.23920E+04    0.12405E+02    0.71570E-01   -0.56685E+02
   811    0.23912E+04    0.12316E+02    0.71651E-01   -0.54950E+02
   812    0.23902E+04    0.12234E+02    0.71731E-01   -0.53211E+02
   813    0.23891E+04    0.12155E+02    0.71811E-01   -0.51468E+02
   814    0.23878E+04    0.12083E+02    0.71889E-01   -0.49717E+02
   815    0.23863E+04    0.12016E+02    0.71966E-01   -0.47963E+02
   816    0.23845E+04    0.11955E+02    0.72042E-01   -0.46203E+02
   817    0.23825E+04    0.11899E+02    0.72118E-01   -0.44439E+02
   818    0.23805E+04    0.11849E+02    0.72192E-01   -0.42673E+02
   819    0.23782E+04    0.11805E+02    0.72265E-01   -0.40903E+02
   820    0.23758E+04    0.11766E+02    0.72337E-01   -0.39131E+02
   821    0.23731E+04    0.11732E+02    0.72408E-01   -0.37359E+02
   822    0.23703E+04    0.11706E+02    0.72478E-01   -0.35586E+02
   823    0.23672E+04    0.11684E+02    0.72547E-01   -0.33813E+02
   824    0.23639E+04    0.11669E+02    0.72614E-01   -0.32039E+02
   825    0.23605E+04    0.11659E+02    0.72681E-01   -0.30268E+02
   826    0.23568E+04    0.11656E+02    0.72746E-01   -0.28499E+02
   827    0.23530E+04    0.11658E+02    0.72811E-01   -0.26733E+02
   828    0.23491E+04    0.11666E+02    0.72874E-01   -0.24970E+02
   829    0.23448E+04    0.11680E+02    0.72936E-01   -0.23211E+02
   830    0.23405E+04    0.11700E+02    0.72996E-01   -0.21459E+02
   831    0.23360E+04    0.11725E+02    0.73056E-01   -0.19711E+02
   832    0.23313E+04    0.11756E+02    0.73114E-01   -0.17970E+02
   833    0.23264E+04    0.11793E+02    0.73171E-01   -0.16237E+02
   834    0.23213E+04    0.11835E+02    0.73227E-01   -0.14510E+02
   835    0.23161E+04    0.11884E+02    0.73281E-01   -0.12791E+02
   836    0.23105E+04    0.11938E+02    0.73335E-01   -0.11081E+02
   837    0.23049E+04    0.11998E+02    0.73387E-01   -0.93813E+01
   838    0.22992E+04    0.12064E+02    0.73438E-01   -0.76909E+01
   839    0.22931E+04    0.12136E+02    0.73487E-01   -0.60103E+01
   840    0.22870E+04    0.12214E+02    0.73535E-01   -0.43415E+01
   841    0.22807E+04    0.12296E+02    0.73582E-01   -0.26861E+01
   842    0.22742E+04    0.12384E+02    0.73628E-01   -0.10409E+01
   843    0.22676E+04    0.12478E+02    0.73672E-01    0.58806E+00
   844    0.22607E+04    0.12577E+02    0.73715E-01    0.22046E+01
   845    0.22538E+04    0.12682E+02    0.73757E-01    0.38059E+01
   846    0.22467E+04    0.12793E+02    0.73797E-01    0.53913E+01
   847    0.22395E+04    0.12908E+02    0.73836E-01    0.69613E+01
   848    0.22322E+04    0.13029E+02    0.73873E-01    0.85140E+01
   849    0.22245E+04    0.13155E+02    0.73910E-01    0.10050E+02
   850    0.22169E+04    0.13287E+02    0.73944E-01    0.11568E+02
   851    0.22091E+04    0.13424E+02    0.73978E-01    0.13069E+02
   852    0.22011E+04    0.13567E+02    0.74010E-01    0.14550E+02
   853    0.21930E+04    0.13714E+02    0.74041E-01    0.16013E+02
   854    0.21847E+04    0.13866E+02    0.74070E-01    0.17455E+02
   855    0.21762E+04    0.14024E+02    0.74098E-01    0.18878E+02
   856    0.21677E+04    0.14185E+02    0.74125E-01    0.20280E+02
   857    0.21590E+04    0.14352E+02    0.74150E-01    0.21660E+02
   858    0.21502E+04    0.14525E+02    0.74174E-01    0.23019E+02
   859    0.21412E+04    0.14701E+02    0.74197E-01    0.24358E+02
   860    0.21322E+04    0.14882E+02    0.74218E-01    0.25673E+02
   861    0.21230E+04    0.15068E+02    0.74238E-01    0.26965E+02
   862    0.21137E+04    0.15258E+02    0.74256E-01    0.28234E+02
   863    0.21043E+04    0.15453E+02    0.74273E-01    0.29479E+02
   864    0.20948E+04    0.15651E+02    0.74289E-01    0.30701E+02
   865    0.20850E+04    0.15854E+02    0.74304E-01    0.31897E+02
   866    0.20754E+04    0.16062E+02    0.74317E-01    0.33068E+02
   867    0.20655E+04    0.16274E+02    0.74328E-01    0.34214E+02
   868    0.20556E+04    0.16490E+02    0.74339E-01    0.35335E+02
   869    0.20456E+04    0.16709E+02    0.74347E-01    0.36430E+02
   870    0.20354E+04    0.16933E+02    0.74355E-01    0.37498E+02
   871    0.20252E+04    0.17160E+02    0.74361E-01    0.38539E+02
   872    0.20149E+04    0.17391E+02    0.74366E-01    0.39555E+02
   873    0.20044E+04    0.17626E+02    0.74370E-01    0.40542E+02
   874    0.19940E+04    0.17864E+02    0.74373E-01    0.41502E+02
   875    0.19834E+04    0.18105E+02    0.74374E-01    0.42435E+02
   876    0.19727E+04    0.18350E+02    0.74374E-01    0.43341E+02
   877    0.19620E+04    0.18598E+02    0.74372E-01    0.44217E+02
   878    0.19512E+04    0.18848E+02    0.74370E-01    0.45064E+02
   879    0.19403E+04    0.19102E+02    0.74366E-01    0.45884E+02
   880    0.19295E+04    0.19359E+02    0.74361E-01    0.46675E+02
   881    0.19185E+04    0.19618E+02    0.74354E-01    0.47436E+02
   882    0.19074E+04    0.19880E+02    0.74347E-01    0.48167E+02
   883    0.18964E+04    0.20145E+02    0.74338E-01    0.48868E+02
   884    0.18852E+04    0.20411E+02    0.74328E-01    0.49540E+02
   885    0.18740E+04    0.20681E+02    0.74317E-01    0.50181E+02
   886    0.18628E+04    0.20953E+02    0.74305E-01    0.50793E+02
   887    0.18514E+04    0.21226E+02    0.74292E-01    0.51373E+02
   888    0.18402E+04    0.21502E+02    0.74278E-01    0.51924E+02
   889    0.18287E+04    0.21778E+02    0.74262E-01    0.52443E+02
   890    0.18173E+04    0.22058E+02    0.74246E-01    0.52931E+02
   891    0.18060E+04    0.22338E+02    0.74228E-01    0.53389E+02
   892    0.17946E+04    0.22620E+02    0.74210E-01    0.53816E+02
   893    0.17831E+04    0.22904E+02    0.74190E-01    0.54213E+02
   894    0.17717E+04    0.23188E+02    0.74170E-01    0.54577E+02
   895    0.17602E+04    0.23473E+02    0.74148E-01    0.54912E+02
   896    0.17487E+04    0.23760E+02    0.74125E-01    0.55216E+02
   897    0.17371E+04    0.24048E+02    0.74102E-01    0.55489E+02
   898    0.17257E+04    0.24336E+02    0.74078E-01    0.55731E+02
   899    0.17142E+04    0.24625E+02    0.74052E-01    0.55941E+02
   900    0.17027E+04    0.24914E+02    0.74026E-01    0.56121E+02
   901    0.16913E+04    0.25203E+02    0.73999E-01    0.56270E+02
   902    0.16799E+04    0.25493E+02    0.73971E-01    0.56388E+02
   903    0.16683E+04    0.25782E+02    0.73943E-01    0.56475E+02
   904    0.16570E+04    0.26071E+02    0.73913E-01    0.56531E+02
   905    0.16455E+04    0.26362E+02    0.73883E-01    0.56556E+02
   906    0.16341E+04    0.26651E+02    0.73852E-01    0.56549E+02
   907    0.16228E+04    0.26939E+02    0.73820E-01    0.56512E+02
   908    0.16116E+04    0.27227E+02    0.73788E-01    0.56446E+02
   909    0.16003E+04    0.27515E+02    0.73754E-01    0.56347E+02
   910    0.15890E+04    0.27803E+02    0.73721E-01    0.56220E+02
   911    0.15778E+04    0.28088E+02    0.73686E-01    0.56061E+02
   912    0.15666E+04    0.28374E+02    0.73651E-01    0.55873E+02
   913    0.15552E+04    0.28658E+02    0.73615E-01    0.55655E+02
   914    0.15442E+04    0.28941E+02    0.73579E-01    0.55408E+02
   915    0.15331E+04    0.29223E+02    0.73542E-01    0.55132E+02
   916    0.15222E+04    0.29503E+02    0.73504E-01    0.54825E+02
   917    0.15112E+04    0.29783E+02    0.73466E-01    0.54491E+02
   918    0.15003E+04    0.30060E+02    0.73427E-01    0.54128E+02
   919    0.14895E+04    0.30336E+02    0.73388E-01    0.53736E+02
   920    0.14787E+04    0.30610E+02    0.73349E-01    0.53315E+02
   921    0.14681E+04    0.30883E+02    0.73309E-01    0.52866E+02
   922    0.14574E+04    0.31152E+02    0.73268E-01    0.52390E+02
   923    0.14469E+04    0.31420E+02    0.73227E-01    0.51887E+02
   924    0.14364E+04    0.31686E+02    0.73186E-01    0.51356E+02
   925    0.14260E+04    0.31949E+02    0.73144E-01    0.50798E+02
   926    0.14156E+04    0.32210E+02    0.73102E-01    0.50215E+02
   927    0.14054E+04    0.32469E+02    0.73060E-01    0.49605E+02
   928    0.13953E+04    0.32725E+02    0.73017E-01    0.48969E+02
   929    0.13852E+04    0.32978E+02    0.72974E-01    0.48309E+02
   930    0.13752E+04    0.33227E+02    0.72931E-01    0.47622E+02
   931    0.13653E+04    0.33475E+02    0.72888E-01    0.46912E+02
   932    0.13555E+04    0.33718E+02    0.72844E-01    0.46177E+02
   933    0.13458E+04    0.33959E+02    0.72800E-01    0.45419E+02
   934    0.13362E+04    0.34197E+02    0.72756E-01    0.44639E+02
   935    0.13267E+04    0.34431E+02    0.72712E-01    0.43833E+02
   936    0.13173E+04    0.34661E+02    0.72668E-01    0.43007E+02
   937    0.13080E+04    0.34889E+02    0.72623E-01    0.42157E+02
   938    0.12988E+04    0.35113E+02    0.72579E-01    0.41286E+02
   939    0.12897E+04    0.35332E+02    0.72534E-01    0.40394E+02
   940    0.12807E+04    0.35548E+02    0.72490E-01    0.39481E+02
   941    0.12718E+04    0.35759E+02    0.72445E-01    0.38548E+02
   942    0.12631E+04    0.35967E+02    0.72401E-01    0.37595E+02
   943    0.12545E+04    0.36171E+02    0.72356E-01    0.36622E+02
   944    0.12460E+04    0.36370E+02    0.72312E-01    0.35630E+02
   945    0.12376E+04    0.36564E+02    0.72267E-01    0.34620E+02
   946    0.12294E+04    0.36755E+02    0.72223E-01    0.33592E+02
   947    0.12212E+04    0.36941E+02    0.72179E-01    0.32548E+02
   948    0.12131E+04    0.37123E+02    0.72135E-01    0.31486E+02
   949    0.12052E+04    0.37300E+02    0.72091E-01    0.30409E+02
   950    0.11974E+04    0.37472E+02    0.72047E-01    0.29315E+02
   951    0.11898E+04    0.37640E+02    0.72004E-01    0.28207E+02
   952    0.11823E+04    0.37803E+02    0.71961E-01    0.27085E+02
   953    0.11749E+04    0.37960E+02    0.71918E-01    0.25947E+02
   954    0.11677E+04    0.38113E+02    0.71875E-01    0.24797E+02
   955    0.11605E+04    0.38261E+02    0.71833E-01    0.23633E+02
   956    0.11534E+04    0.38404E+02    0.71791E-01    0.22455E+02
   957    0.11466E+04    0.38541E+02    0.71749E-01    0.21266E+02
   958    0.11398E+04    0.38673E+02    0.71707E-01    0.20064E+02
   959    0.11333E+04    0.38800E+02    0.71667E-01    0.18851E+02
   960    0.11269E+04    0.38922E+02    0.71626E-01    0.17629E+02
   961    0.11205E+04    0.39039E+02    0.71586E-01    0.16395E+02
   962    0.11143E+04    0.39150E+02    0.71546E-01    0.15152E+02
   963    0.11083E+04    0.39256E+02    0.71507E-01    0.13899E+02
   964    0.11025E+04    0.39356E+02    0.71468E-01    0.12639E+02
   965    0.10967E+04    0.39452E+02    0.71430E-01    0.11370E+02
   966    0.10911E+04    0.39542E+02    0.71392E-01    0.10093E+02
   967    0.10856E+04    0.39627E+02    0.71355E-01    0.88094E+01
   968    0.10802E+04    0.39704E+02    0.71318E-01    0.75190E+01
   969    0.10750E+04    0.39777E+02    0.71282E-01    0.62235E+01
   970    0.10700E+04    0.39845E+02    0.71246E-01    0.49212E+01
   971    0.10650E+04    0.39907E+02    0.71211E-01    0.36143E+01
   972    0.10602E+04    0.39963E+02    0.71177E-01    0.23036E+01
   973    0.10555E+04    0.40013E+02    0.71143E-01    0.98823E+00
   974    0.10511E+04    0.40058E+02    0.71110E-01   -0.33112E+00
   975    0.10467E+04    0.40097E+02    0.71077E-01   -0.16523E+01
   976    0.10425E+04    0.40130E+02    0.71045E-01   -0.29760E+01
   977    0.10385E+04    0.40158E+02    0.71014E-01   -0.43009E+01
   978    0.10344E+04    0.40180E+02    0.70984E-01   -0.56271E+01
   979    0.10307E+04    0.40197E+02    0.70954E-01   -0.69534E+01
   980    0.10271E+04    0.40208E+02    0.70925E-01   -0.82800E+01
   981    0.10235E+04    0.40212E+02    0.70896E-01   -0.96062E+01
   982    0.10201E+04    0.40212E+02    0.70868E-01   -0.10931E+02
   983    0.10169E+04    0.40206E+02    0.70841E-01   -0.12254E+02
   984    0.10138E+04    0.40192E+02    0.70815E-01   -0.13576E+02
   985    0.10109E+04    0.40175E+02    0.70789E-01   -0.14894E+02
   986    0.10080E+04    0.40151E+02    0.70764E-01   -0.16210E+02
   987    0.10052E+04    0.40122E+02    0.70740E-01   -0.17522E+02
   988    0.10027E+04    0.40088E+02    0.70717E-01   -0.18829E+02
   989    0.10003E+04    0.40047E+02    0.70694E-01   -0.20131E+02
   990    0.99799E+03    0.40004E+02    0.70672E-01   -0.21428E+02
   991    0.99583E+03    0.39953E+02    0.70651E-01   -0.22719E+02
   992    0.99380E+03    0.39896E+02    0.70631E-01   -0.24004E+02
   993    0.99182E+03    0.39833E+02    0.70612E-01   -0.25282E+02
   994    0.99004E+03    0.39766E+02    0.70593E-01   -0.26552E+02
   995    0.98846E+03    0.39694E+02    0.70575E-01   -0.27814E+02
   996    0.98693E+03    0.39614E+02    0.70558E-01   -0.29068E+02
   997    0.98552E+03    0.39531E+02    0.70541E-01   -0.30313E+02
   998    0.98424E+03    0.39442E+02    0.70526E-01   -0.31547E+02
   999    0.98309E+03    0.39348E+02    0.70511E-01   -0.32772E+02
  1000    0.98205E+03    0.39249E+02    0.70497E-01   -0.33986E+02
  1001    0.98114E+03    0.39144E+02    0.70484E-01   -0.35188E+02
  1002    0.98028E+03    0.39034E+02    0.70472E-01   -0.36379E+02
  1003    0.97962E+03    0.38919E+02    0.70460E-01   -0.37558E+02
  1004    0.97908E+03    0.38799E+02    0.70449E-01   -0.38725E+02
  1005    0.97873E+03    0.38675E+02    0.70439E-01   -0.39877E+02
  1006    0.97843E+03    0.38544E+02    0.70430E-01   -0.41017E+02
  1007    0.97818E+03    0.38409E+02    0.70422E-01   -0.42144E+02
  1008    0.97783E+03    0.38269E+02    0.70415E-01   -0.43256E+02
  1009    0.97783E+03    0.38124E+02    0.70408E-01   -0.44354E+02
  1010    0.97794E+03    0.37975E+02    0.70402E-01   -0.45437E+02
  1011    0.97811E+03    0.37822E+02    0.70397E-01   -0.46504E+02
  1012    0.97839E+03    0.37663E+02    0.70393E-01   -0.47558E+02
  1013    0.97880E+03    0.37501E+02    0.70389E-01   -0.48594E+02
  1014    0.97933E+03    0.37334E+02    0.70387E-01   -0.49616E+02
  1015    0.97983E+03    0.37164E+02    0.70385E-01   -0.50620E+02
  1016    0.98053E+03    0.36988E+02    0.70384E-01   -0.51608E+02
  1017    0.98135E+03    0.36808E+02    0.70384E-01   -0.52580E+02
  1018    0.98222E+03    0.36624E+02    0.70384E-01   -0.53534E+02
  1019    0.98313E+03    0.36436E+02    0.70386E-01   -0.54470E+02
  1020    0.98424E+03    0.36243E+02    0.70388E-01   -0.55389E+02
  1021    0.98540E+03    0.36047E+02    0.70391E-01   -0.56290E+02
  1022    0.98660E+03    0.35847E+02    0.70394E-01   -0.57173E+02
  1023    0.98792E+03    0.35642E+02    0.70399E-01   -0.58034E+02
  1024    0.98929E+03    0.35434E+02    0.70404E-01   -0.58878E+02
  1025    0.99071E+03    0.35223E+02    0.70410E-01   -0.59700E+02
  1026    0.99247E+03    0.35008E+02    0.70417E-01   -0.60503E+02
  1027    0.99406E+03    0.34791E+02    0.70424E-01   -0.61287E+02
  1028    0.99569E+03    0.34570E+02    0.70432E-01   -0.62050E+02
  1029    0.99744E+03    0.34345E+02    0.70441E-01   -0.62793E+02
  1030    0.99924E+03    0.34118E+02    0.70451E-01   -0.63516E+02
  1031    0.10009E+04    0.33888E+02    0.70461E-01   -0.64216E+02
  1032    0.10029E+04    0.33653E+02    0.70472E-01   -0.64899E+02
  1033    0.10048E+04    0.33416E+02    0.70484E-01   -0.65560E+02
  1034    0.10070E+04    0.33178E+02    0.70496E-01   -0.66199E+02
  1035    0.10091E+04    0.32936E+02    0.70510E-01   -0.66817E+02
  1036    0.10112E+04    0.32691E+02    0.70523E-01   -0.67415E+02
  1037    0.10134E+04    0.32444E+02    0.70538E-01   -0.67990E+02
  1038    0.10158E+04    0.32196E+02    0.70553E-01   -0.68545E+02
  1039    0.10181E+04    0.31945E+02    0.70568E-01   -0.69074E+02
  1040    0.10204E+04    0.31691E+02    0.70584E-01   -0.69583E+02
  1041    0.10228E+04    0.31436E+02    0.70601E-01   -0.70067E+02
  1042    0.10253E+04    0.31179E+02    0.70618E-01   -0.70531E+02
  1043    0.10278E+04    0.30920E+02    0.70636E-01   -0.70970E+02
  1044    0.10304E+04    0.30658E+02    0.70655E-01   -0.71389E+02
  1045    0.10329E+04    0.30397E+02    0.70674E-01   -0.71787E+02
  1046    0.10355E+04    0.30133E+02    0.70693E-01   -0.72156E+02
  1047    0.10381E+04    0.29868E+02    0.70713E-01   -0.72513E+02
  1048    0.10407E+04    0.29602E+02    0.70734E-01   -0.72842E+02
  1049    0.10434E+04    0.29335E+02    0.70754E-01   -0.73143E+02
  1050    0.10460E+04    0.29066E+02    0.70776E-01   -0.73424E+02
  1051    0.10487E+04    0.28797E+02    0.70798E-01   -0.73684E+02
  1052    0.10515E+04    0.28527E+02    0.70820E-01   -0.73918E+02
  1053    0.10541E+04    0.28256E+02    0.70842E-01   -0.74131E+02
  1054    0.10568E+04    0.27985E+02    0.70865E-01   -0.74325E+02
  1055    0.10595E+04    0.27713E+02    0.70889E-01   -0.74492E+02
  1056    0.10622E+04    0.27441E+02    0.70912E-01   -0.74639E+02
  1057    0.10650E+04    0.27169E+02    0.70936E-01   -0.74759E+02
  1058    0.10679E+04    0.26897E+02    0.70960E-01   -0.74860E+02
  1059    0.10707E+04    0.26624E+02    0.70985E-01   -0.74934E+02
  1060    0.10735E+04    0.26351E+02    0.71010E-01   -0.74989E+02
  1061    0.10762E+04    0.26080E+02    0.71035E-01   -0.75017E+02
  1062    0.10790E+04    0.25808E+02    0.71060E-01   -0.75027E+02
  1063    0.10816E+04    0.25536E+02    0.71086E-01   -0.75010E+02
  1064    0.10844E+04    0.25265E+02    0.71111E-01   -0.74981E+02
  1065    0.10871E+04    0.24994E+02    0.71137E-01   -0.74927E+02
  1066    0.10898E+04    0.24723E+02    0.71163E-01   -0.74846E+02
  1067    0.10926E+04    0.24454E+02    0.71189E-01   -0.74740E+02
  1068    0.10952E+04    0.24185E+02    0.71216E-01   -0.74615E+02
  1069    0.10979E+04    0.23918E+02    0.71242E-01   -0.74478E+02
  1070    0.11006E+04    0.23651E+02    0.71268E-01   -0.74317E+02
  1071    0.11032E+04    0.23386E+02    0.71295E-01   -0.74129E+02
  1072    0.11058E+04    0.23121E+02    0.71321E-01   -0.73916E+02
  1073    0.11084E+04    0.22858E+02    0.71348E-01   -0.73685E+02
  1074    0.11109E+04    0.22597E+02    0.71375E-01   -0.73436E+02
  1075    0.11135E+04    0.22336E+02    0.71401E-01   -0.73169E+02
  1076    0.11160E+04    0.22077E+02    0.71428E-01   -0.72877E+02
  1077    0.11185E+04    0.21820E+02    0.71454E-01   -0.72575E+02
  1078    0.11209E+04    0.21565E+02    0.71481E-01   -0.72232E+02
  1079    0.11232E+04    0.21312E+02    0.71507E-01   -0.71887E+02
  1080    0.11256E+04    0.21059E+02    0.71533E-01   -0.71524E+02
  1081    0.11279E+04    0.20811E+02    0.71559E-01   -0.71136E+02
  1082    0.11301E+04    0.20564E+02    0.71585E-01   -0.70731E+02
  1083    0.11323E+04    0.20319E+02    0.71611E-01   -0.70309E+02
  1084    0.11345E+04    0.20076E+02    0.71637E-01   -0.69869E+02
  1085    0.11367E+04    0.19836E+02    0.71663E-01   -0.69405E+02
  1086    0.11388E+04    0.19599E+02    0.71688E-01   -0.68938E+02
  1087    0.11408E+04    0.19365E+02    0.71713E-01   -0.68433E+02
  1088    0.11428E+04    0.19131E+02    0.71738E-01   -0.67925E+02
  1089    0.11447E+04    0.18902E+02    0.71763E-01   -0.67392E+02
  1090    0.11466E+04    0.18676E+02    0.71787E-01   -0.66858E+02
  1091    0.11484E+04    0.18451E+02    0.71811E-01   -0.66292E+02
  1092    0.11502E+04    0.18230E+02    0.71835E-01   -0.65716E+02
  1093    0.11519E+04    0.18013E+02    0.71858E-01   -0.65124E+02
  1094    0.11534E+04    0.17798E+02    0.71881E-01   -0.64523E+02
  1095    0.11551E+04    0.17588E+02    0.71904E-01   -0.63913E+02
  1096    0.11566E+04    0.17379E+02    0.71927E-01   -0.63278E+02
  1097    0.11580E+04    0.17174E+02    0.71949E-01   -0.62628E+02
  1098    0.11595E+04    0.16974E+02    0.71970E-01   -0.61968E+02
  1099    0.11608E+04    0.16777E+02    0.71992E-01   -0.61299E+02
  1100    0.11621E+04    0.16584E+02    0.72012E-01   -0.60614E+02
  1101    0.11633E+04    0.16394E+02    0.72033E-01   -0.59918E+02
  1102    0.11645E+04    0.16207E+02    0.72053E-01   -0.59209E+02
  1103    0.11656E+04    0.16025E+02    0.72072E-01   -0.58489E+02
  1104    0.11666E+04    0.15848E+02    0.72091E-01   -0.57757E+02
  1105    0.11675E+04    0.15674E+02    0.72109E-01   -0.57016E+02
  1106    0.11683E+04    0.15503E+02    0.72127E-01   -0.56263E+02
  1107    0.11691E+04    0.15337E+02    0.72145E-01   -0.55501E+02
  1108    0.11699E+04    0.15174E+02    0.72161E-01   -0.54730E+02
  1109    0.11704E+04    0.15014E+02    0.72178E-01   -0.53948E+02
  1110    0.11710E+04    0.14860E+02    0.72193E-01   -0.53159E+02
  1111    0.11715E+04    0.14710E+02    0.72208E-01   -0.52360E+02
  1112    0.11720E+04    0.14564E+02    0.72223E-01   -0.51554E+02
  1113    0.11722E+04    0.14423E+02    0.72236E-01   -0.50739E+02
  1114    0.11725E+04    0.14285E+02    0.72250E-01   -0.49917E+02
  1115    0.11727E+04    0.14153E+02    0.72262E-01   -0.49089E+02
  1116    0.11728E+04    0.14024E+02    0.72274E-01   -0.48254E+02
  1117    0.11728E+04    0.13900E+02    0.72285E-01   -0.47413E+02
  1118    0.11728E+04    0.13781E+02    0.72295E-01   -0.46565E+02
  1119    0.11727E+04    0.13666E+02    0.72305E-01   -0.45713E+02
  1120    0.11725E+04    0.13556E+02    0.72314E-01   -0.44855E+02
  1121    0.11722E+04    0.13450E+02    0.72322E-01   -0.43992E+02
  1122    0.11719E+04    0.13348E+02    0.72330E-01   -0.43125E+02
  1123    0.11714E+04    0.13252E+02    0.72336E-01   -0.42255E+02
  1124    0.11709E+04    0.13159E+02    0.72342E-01   -0.41381E+02
  1125    0.11703E+04    0.13071E+02    0.72348E-01   -0.40503E+02
  1126    0.11696E+04    0.12988E+02    0.72352E-01   -0.39623E+02
  1127    0.11689E+04    0.12909E+02    0.72355E-01   -0.38741E+02
  1128    0.11681E+04    0.12836E+02    0.72358E-01   -0.37858E+02
  1129    0.11672E+04    0.12767E+02    0.72360E-01   -0.36972E+02
  1130    0.11661E+04    0.12702E+02    0.72361E-01   -0.36086E+02
  1131    0.11651E+04    0.12642E+02    0.72361E-01   -0.35200E+02
  1132    0.11639E+04    0.12587E+02    0.72361E-01   -0.34312E+02
  1133    0.11627E+04    0.12537E+02    0.72359E-01   -0.33426E+02
  1134    0.11614E+04    0.12491E+02    0.72357E-01   -0.32540E+02
  1135    0.11600E+04    0.12449E+02    0.72354E-01   -0.31655E+02
  1136    0.11585E+04    0.12413E+02    0.72350E-01   -0.30772E+02
  1137    0.11570E+04    0.12381E+02    0.72345E-01   -0.29890E+02
  1138    0.11554E+04    0.12355E+02    0.72339E-01   -0.29011E+02
  1139    0.11538E+04    0.12331E+02    0.72332E-01   -0.28134E+02
  1140    0.11520E+04    0.12314E+02    0.72324E-01   -0.27261E+02
  1141    0.11502E+04    0.12300E+02    0.72316E-01   -0.26391E+02
  1142    0.11483E+04    0.12291E+02    0.72306E-01   -0.25525E+02
  1143    0.11463E+04    0.12286E+02    0.72296E-01   -0.24664E+02
  1144    0.11442E+04    0.12286E+02    0.72285E-01   -0.23808E+02
  1145    0.11421E+04    0.12291E+02    0.72272E-01   -0.22956E+02
  1146    0.11399E+04    0.12300E+02    0.72259E-01   -0.22110E+02
  1147    0.11377E+04    0.12314E+02    0.72245E-01   -0.21270E+02
  1148    0.11353E+04    0.12332E+02    0.72230E-01   -0.20437E+02
  1149    0.11329E+04    0.12354E+02    0.72214E-01   -0.19611E+02
  1150    0.11304E+04    0.12381E+02    0.72197E-01   -0.18791E+02
  1151    0.11279E+04    0.12412E+02    0.72180E-01   -0.17980E+02
  1152    0.11253E+04    0.12447E+02    0.72161E-01   -0.17176E+02
  1153    0.11227E+04    0.12487E+02    0.72141E-01   -0.16381E+02
  1154    0.11200E+04    0.12531E+02    0.72121E-01   -0.15593E+02
  1155    0.11172E+04    0.12579E+02    0.72099E-01   -0.14814E+02
  1156    0.11143E+04    0.12631E+02    0.72077E-01   -0.14045E+02
  1157    0.11113E+04    0.12687E+02    0.72054E-01   -0.13285E+02
  1158    0.11084E+04    0.12748E+02    0.72030E-01   -0.12534E+02
  1159    0.11054E+04    0.12812E+02    0.72005E-01   -0.11793E+02
  1160    0.11022E+04    0.12881E+02    0.71979E-01   -0.11064E+02
  1161    0.10991E+04    0.12953E+02    0.71952E-01   -0.10343E+02
  1162    0.10959E+04    0.13030E+02    0.71924E-01   -0.96342E+01
  1163    0.10926E+04    0.13110E+02    0.71895E-01   -0.89363E+01
  1164    0.10894E+04    0.13195E+02    0.71866E-01   -0.82494E+01
  1165    0.10860E+04    0.13282E+02    0.71835E-01   -0.75735E+01
  1166    0.10824E+04    0.13374E+02    0.71804E-01   -0.69097E+01
  1167    0.10790E+04    0.13469E+02    0.71772E-01   -0.62581E+01
