#    L    TT             EE             BB             TE          
   787    0.43711E+01    0.17678E+02    0.55674E-01   -0.28942E+01
   788    0.42776E+01    0.17449E+02    0.55753E-01   -0.28340E+01
   789    0.41956E+01    0.17222E+02    0.55831E-01   -0.27772E+01
   790    0.42030E+01    0.17001E+02    0.55909E-01   -0.27084E+01
   791    0.41548E+01    0.16781E+02    0.55987E-01   -0.26349E+01
   792    0.41287E+01    0.16565E+02    0.56064E-01   -0.25710E+01
   793    0.40539E+01    0.16354E+02    0.56142E-01   -0.24941E+01
   794    0.39340E+01    0.16146E+02    0.56219E-01   -0.24261E+01
   795    0.38467E+01    0.15940E+02    0.56295E-01   -0.23519E+01
   796    0.39441E+01    0.15739E+02    0.56372E-01   -0.22858E+01
   797    0.38584E+01    0.15540E+02    0.56448E-01   -0.22127E+01
   798    0.38158E+01    0.15346E+02    0.56524E-01   -0.21470E+01
   799    0.38200E+01    0.15157E+02    0.56599E-01   -0.20809E+01
   800    0.38743E+01    0.14970E+02    0.56674E-01   -0.20142E+01
   801    0.39074E+01    0.14788E+02    0.56749E-01   -0.19537E+01
   802    0.38453E+01    0.14610E+02    0.56823E-01   -0.18766E+01
   803    0.39851E+01    0.14435E+02    0.56897E-01   -0.18191E+01
   804    0.40292E+01    0.14266E+02    0.56970E-01   -0.17509E+01
   805    0.42002E+01    0.14100E+02    0.57043E-01   -0.16861E+01
   806    0.42752E+01    0.13939E+02    0.57115E-01   -0.16240E+01
   807    0.43280E+01    0.13783E+02    0.57187E-01   -0.15637E+01
   808    0.43584E+01    0.13631E+02    0.57259E-01   -0.14972E+01
   809    0.45148E+01    0.13484E+02    0.57330E-01   -0.14386E+01
   810    0.45741E+01    0.13342E+02    0.57400E-01   -0.13722E+01
   811    0.46102E+01    0.13205E+02    0.57470E-01   -0.13055E+01
   812    0.46973E+01    0.13074E+02    0.57540E-01   -0.12422E+01
   813    0.47607E+01    0.12946E+02    0.57608E-01   -0.11809E+01
   814    0.49488E+01    0.12824E+02    0.57677E-01   -0.11185E+01
   815    0.50385E+01    0.12706E+02    0.57744E-01   -0.10566E+01
   816    0.50295E+01    0.12594E+02    0.57811E-01   -0.99437E+00
   817    0.50701E+01    0.12487E+02    0.57878E-01   -0.93189E+00
   818    0.52345E+01    0.12386E+02    0.57944E-01   -0.86913E+00
   819    0.52994E+01    0.12290E+02    0.58009E-01   -0.80610E+00
   820    0.54132E+01    0.12198E+02    0.58073E-01   -0.74207E+00
   821    0.54271E+01    0.12112E+02    0.58137E-01   -0.67926E+00
   822    0.54894E+01    0.12033E+02    0.58200E-01   -0.61545E+00
   823    0.55256E+01    0.11958E+02    0.58262E-01   -0.55064E+00
   824    0.54611E+01    0.11889E+02    0.58324E-01   -0.48484E+00
   825    0.55185E+01    0.11825E+02    0.58385E-01   -0.41954E+00
   826    0.54747E+01    0.11767E+02    0.58445E-01   -0.35326E+00
   827    0.54038E+01    0.11715E+02    0.58505E-01   -0.28749E+00
   828    0.54540E+01    0.11668E+02    0.58563E-01   -0.22074E+00
   829    0.54024E+01    0.11628E+02    0.58621E-01   -0.15376E+00
   830    0.53971E+01    0.11593E+02    0.58678E-01   -0.88042E-01
   831    0.53637E+01    0.11563E+02    0.58734E-01   -0.21364E-01
   832    0.53018E+01    0.11539E+02    0.58790E-01    0.45530E-01
   833    0.52856E+01    0.11521E+02    0.58844E-01    0.11263E+00
   834    0.51663E+01    0.11508E+02    0.58898E-01    0.18069E+00
   835    0.51663E+01    0.11503E+02    0.58950E-01    0.24895E+00
   836    0.49884E+01    0.11501E+02    0.59002E-01    0.31815E+00
   837    0.49294E+01    0.11506E+02    0.59053E-01    0.38755E+00
   838    0.48404E+01    0.11517E+02    0.59103E-01    0.45788E+00
   839    0.46471E+01    0.11534E+02    0.59152E-01    0.52988E+00
   840    0.45719E+01    0.11557E+02    0.59200E-01    0.60207E+00
   841    0.44660E+01    0.11585E+02    0.59247E-01    0.67370E+00
   842    0.43292E+01    0.11619E+02    0.59293E-01    0.74847E+00
   843    0.42355E+01    0.11658E+02    0.59338E-01    0.82119E+00
   844    0.40361E+01    0.11704E+02    0.59383E-01    0.89630E+00
   845    0.39536E+01    0.11754E+02    0.59426E-01    0.97158E+00
   846    0.39135E+01    0.11812E+02    0.59468E-01    0.10472E+01
   847    0.39154E+01    0.11874E+02    0.59509E-01    0.11243E+01
   848    0.38849E+01    0.11942E+02    0.59549E-01    0.12016E+01
   849    0.37475E+01    0.12015E+02    0.59587E-01    0.12805E+01
   850    0.37999E+01    0.12094E+02    0.59625E-01    0.13606E+01
   851    0.37443E+01    0.12179E+02    0.59662E-01    0.14420E+01
   852    0.37264E+01    0.12270E+02    0.59697E-01    0.15248E+01
   853    0.37429E+01    0.12366E+02    0.59732E-01    0.16086E+01
   854    0.37160E+01    0.12468E+02    0.59765E-01    0.16924E+01
   855    0.36424E+01    0.12575E+02    0.59798E-01    0.17776E+01
   856    0.37416E+01    0.12687E+02    0.59829E-01    0.18627E+01
   857    0.37130E+01    0.12804E+02    0.59859E-01    0.19474E+01
   858    0.37019E+01    0.12929E+02    0.59888E-01    0.20321E+01
   859    0.37048E+01    0.13056E+02    0.59915E-01    0.21180E+01
   860    0.37928E+01    0.13189E+02    0.59942E-01    0.22024E+01
   861    0.38137E+01    0.13328E+02    0.59968E-01    0.22858E+01
   862    0.38386E+01    0.13471E+02    0.59992E-01    0.23693E+01
   863    0.38641E+01    0.13620E+02    0.60015E-01    0.24511E+01
   864    0.38868E+01    0.13773E+02    0.60038E-01    0.25324E+01
   865    0.37547E+01    0.13931E+02    0.60059E-01    0.26113E+01
   866    0.39845E+01    0.14094E+02    0.60079E-01    0.26889E+01
   867    0.39785E+01    0.14263E+02    0.60097E-01    0.27650E+01
   868    0.40305E+01    0.14436E+02    0.60115E-01    0.28399E+01
   869    0.40628E+01    0.14614E+02    0.60132E-01    0.29132E+01
   870    0.40720E+01    0.14796E+02    0.60147E-01    0.29848E+01
   871    0.41291E+01    0.14982E+02    0.60162E-01    0.30541E+01
   872    0.41563E+01    0.15174E+02    0.60175E-01    0.31224E+01
   873    0.41504E+01    0.15369E+02    0.60188E-01    0.31886E+01
   874    0.41822E+01    0.15569E+02    0.60199E-01    0.32523E+01
   875    0.41741E+01    0.15773E+02    0.60209E-01    0.33154E+01
   876    0.41226E+01    0.15981E+02    0.60218E-01    0.33769E+01
   877    0.42473E+01    0.16193E+02    0.60226E-01    0.34356E+01
   878    0.41734E+01    0.16409E+02    0.60233E-01    0.34927E+01
   879    0.41947E+01    0.16629E+02    0.60240E-01    0.35487E+01
   880    0.42334E+01    0.16853E+02    0.60245E-01    0.36031E+01
   881    0.42120E+01    0.17080E+02    0.60249E-01    0.36549E+01
   882    0.42012E+01    0.17311E+02    0.60252E-01    0.37052E+01
   883    0.42722E+01    0.17546E+02    0.60254E-01    0.37529E+01
   884    0.41985E+01    0.17783E+02    0.60255E-01    0.38008E+01
   885    0.41255E+01    0.18024E+02    0.60255E-01    0.38461E+01
   886    0.41240E+01    0.18269E+02    0.60254E-01    0.38901E+01
   887    0.40421E+01    0.18516E+02    0.60253E-01    0.39332E+01
   888    0.40993E+01    0.18767E+02    0.60250E-01    0.39750E+01
   889    0.39208E+01    0.19019E+02    0.60246E-01    0.40159E+01
   890    0.38746E+01    0.19276E+02    0.60242E-01    0.40549E+01
   891    0.38830E+01    0.19535E+02    0.60237E-01    0.40945E+01
   892    0.38685E+01    0.19796E+02    0.60230E-01    0.41344E+01
   893    0.37534E+01    0.20060E+02    0.60223E-01    0.41737E+01
   894    0.37571E+01    0.20326E+02    0.60215E-01    0.42125E+01
   895    0.36534E+01    0.20594E+02    0.60206E-01    0.42537E+01
   896    0.35876E+01    0.20865E+02    0.60196E-01    0.42945E+01
   897    0.34819E+01    0.21138E+02    0.60186E-01    0.43370E+01
   898    0.34816E+01    0.21413E+02    0.60174E-01    0.43807E+01
   899    0.34347E+01    0.21690E+02    0.60162E-01    0.44254E+01
   900    0.33379E+01    0.21968E+02    0.60149E-01    0.44728E+01
   901    0.33363E+01    0.22248E+02    0.60135E-01    0.45219E+01
   902    0.32783E+01    0.22529E+02    0.60120E-01    0.45732E+01
   903    0.30864E+01    0.22812E+02    0.60104E-01    0.46257E+01
   904    0.31288E+01    0.23095E+02    0.60088E-01    0.46791E+01
   905    0.30309E+01    0.23381E+02    0.60071E-01    0.47332E+01
   906    0.29382E+01    0.23667E+02    0.60053E-01    0.47877E+01
   907    0.29218E+01    0.23953E+02    0.60034E-01    0.48423E+01
   908    0.29784E+01    0.24241E+02    0.60014E-01    0.48975E+01
   909    0.29565E+01    0.24529E+02    0.59994E-01    0.49516E+01
   910    0.28528E+01    0.24819E+02    0.59973E-01    0.50065E+01
   911    0.28126E+01    0.25107E+02    0.59951E-01    0.50598E+01
   912    0.27587E+01    0.25398E+02    0.59929E-01    0.51125E+01
   913    0.24649E+01    0.25687E+02    0.59905E-01    0.51638E+01
   914    0.25223E+01    0.25977E+02    0.59881E-01    0.52149E+01
   915    0.24079E+01    0.26266E+02    0.59857E-01    0.52647E+01
   916    0.24155E+01    0.26556E+02    0.59832E-01    0.53122E+01
   917    0.23192E+01    0.26846E+02    0.59806E-01    0.53595E+01
   918    0.23386E+01    0.27135E+02    0.59779E-01    0.54039E+01
   919    0.23220E+01    0.27423E+02    0.59752E-01    0.54468E+01
   920    0.22663E+01    0.27711E+02    0.59724E-01    0.54871E+01
   921    0.23168E+01    0.27998E+02    0.59695E-01    0.55252E+01
   922    0.22476E+01    0.28284E+02    0.59666E-01    0.55617E+01
   923    0.22039E+01    0.28569E+02    0.59636E-01    0.55964E+01
   924    0.21827E+01    0.28853E+02    0.59606E-01    0.56281E+01
   925    0.22551E+01    0.29135E+02    0.59575E-01    0.56573E+01
   926    0.21950E+01    0.29417E+02    0.59544E-01    0.56854E+01
   927    0.22222E+01    0.29697E+02    0.59512E-01    0.57105E+01
   928    0.22591E+01    0.29976E+02    0.59479E-01    0.57331E+01
   929    0.22284E+01    0.30253E+02    0.59446E-01    0.57544E+01
   930    0.22754E+01    0.30527E+02    0.59413E-01    0.57727E+01
   931    0.22484E+01    0.30801E+02    0.59379E-01    0.57892E+01
   932    0.22928E+01    0.31072E+02    0.59345E-01    0.58036E+01
   933    0.23311E+01    0.31340E+02    0.59311E-01    0.58165E+01
   934    0.23602E+01    0.31608E+02    0.59276E-01    0.58282E+01
   935    0.23769E+01    0.31872E+02    0.59240E-01    0.58362E+01
   936    0.24524E+01    0.32134E+02    0.59205E-01    0.58434E+01
   937    0.24348E+01    0.32394E+02    0.59169E-01    0.58487E+01
   938    0.24696E+01    0.32651E+02    0.59133E-01    0.58525E+01
   939    0.25536E+01    0.32905E+02    0.59096E-01    0.58546E+01
   940    0.25351E+01    0.33156E+02    0.59060E-01    0.58554E+01
   941    0.25595E+01    0.33405E+02    0.59023E-01    0.58548E+01
   942    0.25493E+01    0.33650E+02    0.58986E-01    0.58531E+01
   943    0.26499E+01    0.33892E+02    0.58949E-01    0.58509E+01
   944    0.27096E+01    0.34131E+02    0.58912E-01    0.58471E+01
   945    0.27253E+01    0.34365E+02    0.58874E-01    0.58430E+01
   946    0.27680E+01    0.34598E+02    0.58837E-01    0.58382E+01
   947    0.27603E+01    0.34826E+02    0.58799E-01    0.58341E+01
   948    0.26248E+01    0.35052E+02    0.58762E-01    0.58295E+01
   949    0.26553E+01    0.35273E+02    0.58724E-01    0.58258E+01
   950    0.26260E+01    0.35491E+02    0.58686E-01    0.58219E+01
   951    0.26083E+01    0.35705E+02    0.58649E-01    0.58190E+01
   952    0.26015E+01    0.35916E+02    0.58611E-01    0.58172E+01
   953    0.25309E+01    0.36121E+02    0.58574E-01    0.58151E+01
   954    0.24705E+01    0.36323E+02    0.58537E-01    0.58138E+01
   955    0.23456E+01    0.36521E+02    0.58500E-01    0.58124E+01
   956    0.22301E+01    0.36715E+02    0.58462E-01    0.58105E+01
   957    0.21981E+01    0.36903E+02    0.58425E-01    0.58096E+01
   958    0.20262E+01    0.37087E+02    0.58389E-01    0.58075E+01
   959    0.20112E+01    0.37268E+02    0.58352E-01    0.58053E+01
   960    0.19301E+01    0.37444E+02    0.58316E-01    0.58044E+01
   961    0.17823E+01    0.37615E+02    0.58279E-01    0.58021E+01
   962    0.17162E+01    0.37781E+02    0.58243E-01    0.57999E+01
   963    0.16570E+01    0.37943E+02    0.58208E-01    0.57972E+01
   964    0.16045E+01    0.38099E+02    0.58172E-01    0.57948E+01
   965    0.14840E+01    0.38251E+02    0.58137E-01    0.57915E+01
   966    0.14437E+01    0.38399E+02    0.58102E-01    0.57881E+01
   967    0.13347E+01    0.38542E+02    0.58067E-01    0.57839E+01
   968    0.12310E+01    0.38678E+02    0.58033E-01    0.57791E+01
   969    0.12064E+01    0.38810E+02    0.57999E-01    0.57746E+01
   970    0.11863E+01    0.38937E+02    0.57965E-01    0.57682E+01
   971    0.10962E+01    0.39059E+02    0.57932E-01    0.57615E+01
   972    0.10099E+01    0.39174E+02    0.57898E-01    0.57547E+01
   973    0.92702E+00    0.39285E+02    0.57866E-01    0.57464E+01
   974    0.92159E+00    0.39391E+02    0.57833E-01    0.57367E+01
   975    0.91894E+00    0.39492E+02    0.57801E-01    0.57273E+01
   976    0.91872E+00    0.39586E+02    0.57769E-01    0.57167E+01
   977    0.92058E+00    0.39675E+02    0.57738E-01    0.57058E+01
   978    0.84987E+00    0.39760E+02    0.57707E-01    0.56939E+01
   979    0.92911E+00    0.39839E+02    0.57676E-01    0.56817E+01
   980    0.93509E+00    0.39912E+02    0.57645E-01    0.56684E+01
   981    0.94174E+00    0.39978E+02    0.57615E-01    0.56541E+01
   982    0.94870E+00    0.40040E+02    0.57586E-01    0.56393E+01
   983    0.10299E+01    0.40097E+02    0.57557E-01    0.56234E+01
   984    0.10365E+01    0.40146E+02    0.57528E-01    0.56065E+01
   985    0.11166E+01    0.40191E+02    0.57500E-01    0.55885E+01
   986    0.11213E+01    0.40230E+02    0.57472E-01    0.55698E+01
   987    0.11246E+01    0.40264E+02    0.57444E-01    0.55496E+01
   988    0.12003E+01    0.40292E+02    0.57417E-01    0.55286E+01
   989    0.12739E+01    0.40314E+02    0.57390E-01    0.55074E+01
   990    0.13450E+01    0.40334E+02    0.57364E-01    0.54841E+01
   991    0.14133E+01    0.40345E+02    0.57338E-01    0.54599E+01
   992    0.14783E+01    0.40351E+02    0.57313E-01    0.54344E+01
   993    0.14655E+01    0.40350E+02    0.57288E-01    0.54075E+01
   994    0.15231E+01    0.40345E+02    0.57264E-01    0.53802E+01
   995    0.16507E+01    0.40334E+02    0.57240E-01    0.53511E+01
   996    0.16994E+01    0.40316E+02    0.57216E-01    0.53211E+01
   997    0.17431E+01    0.40294E+02    0.57193E-01    0.52888E+01
   998    0.17814E+01    0.40266E+02    0.57171E-01    0.52565E+01
   999    0.18141E+01    0.40233E+02    0.57149E-01    0.52222E+01
  1000    0.18407E+01    0.40194E+02    0.57128E-01    0.51859E+01
  1001    0.18614E+01    0.40149E+02    0.57107E-01    0.51494E+01
  1002    0.18036E+01    0.40099E+02    0.57087E-01    0.51114E+01
  1003    0.18180E+01    0.40044E+02    0.57067E-01    0.50716E+01
  1004    0.18326E+01    0.39982E+02    0.57048E-01    0.50311E+01
  1005    0.19239E+01    0.39916E+02    0.57030E-01    0.49909E+01
  1006    0.19454E+01    0.39843E+02    0.57012E-01    0.49493E+01
  1007    0.18993E+01    0.39765E+02    0.56995E-01    0.49074E+01
  1008    0.16394E+01    0.39682E+02    0.56978E-01    0.48654E+01
  1009    0.16133E+01    0.39594E+02    0.56962E-01    0.48231E+01
  1010    0.16006E+01    0.39501E+02    0.56947E-01    0.47807E+01
  1011    0.15291E+01    0.39403E+02    0.56932E-01    0.47387E+01
  1012    0.14753E+01    0.39299E+02    0.56918E-01    0.46952E+01
  1013    0.14413E+01    0.39192E+02    0.56905E-01    0.46535E+01
  1014    0.14294E+01    0.39078E+02    0.56892E-01    0.46111E+01
  1015    0.12931E+01    0.38960E+02    0.56880E-01    0.45697E+01
  1016    0.12575E+01    0.38836E+02    0.56869E-01    0.45282E+01
  1017    0.12506E+01    0.38709E+02    0.56858E-01    0.44871E+01
  1018    0.12002E+01    0.38575E+02    0.56849E-01    0.44466E+01
  1019    0.11085E+01    0.38438E+02    0.56839E-01    0.44065E+01
  1020    0.11263E+01    0.38294E+02    0.56831E-01    0.43670E+01
  1021    0.11071E+01    0.38146E+02    0.56823E-01    0.43278E+01
  1022    0.10533E+01    0.37994E+02    0.56816E-01    0.42893E+01
  1023    0.10412E+01    0.37837E+02    0.56810E-01    0.42540E+01
  1024    0.99872E+00    0.37675E+02    0.56805E-01    0.42178E+01
  1025    0.92813E+00    0.37510E+02    0.56800E-01    0.41856E+01
  1026    0.11287E+01    0.37339E+02    0.56796E-01    0.41526E+01
  1027    0.10827E+01    0.37165E+02    0.56793E-01    0.41206E+01
  1028    0.10151E+01    0.36987E+02    0.56790E-01    0.40906E+01
  1029    0.10023E+01    0.36804E+02    0.56788E-01    0.40602E+01
  1030    0.97241E+00    0.36618E+02    0.56787E-01    0.40310E+01
  1031    0.77892E+00    0.36428E+02    0.56786E-01    0.40044E+01
  1032    0.79546E+00    0.36232E+02    0.56786E-01    0.39746E+01
  1033    0.72710E+00    0.36033E+02    0.56787E-01    0.39465E+01
  1034    0.79887E+00    0.35832E+02    0.56789E-01    0.39197E+01
  1035    0.79012E+00    0.35626E+02    0.56791E-01    0.38924E+01
  1036    0.77732E+00    0.35416E+02    0.56794E-01    0.38649E+01
  1037    0.76266E+00    0.35203E+02    0.56797E-01    0.38375E+01
  1038    0.82262E+00    0.34988E+02    0.56801E-01    0.38100E+01
  1039    0.88510E+00    0.34768E+02    0.56806E-01    0.37856E+01
  1040    0.80373E+00    0.34545E+02    0.56811E-01    0.37588E+01
  1041    0.87783E+00    0.34320E+02    0.56817E-01    0.37343E+01
  1042    0.88675E+00    0.34091E+02    0.56823E-01    0.37075E+01
  1043    0.90696E+00    0.33858E+02    0.56830E-01    0.36822E+01
  1044    0.10149E+01    0.33623E+02    0.56838E-01    0.36545E+01
  1045    0.99002E+00    0.33387E+02    0.56846E-01    0.36239E+01
  1046    0.10573E+01    0.33146E+02    0.56854E-01    0.35975E+01
  1047    0.11445E+01    0.32903E+02    0.56863E-01    0.35601E+01
  1048    0.11055E+01    0.32658E+02    0.56872E-01    0.35262E+01
  1049    0.11652E+01    0.32410E+02    0.56882E-01    0.34954E+01
  1050    0.11772E+01    0.32160E+02    0.56892E-01    0.34598E+01
  1051    0.12181E+01    0.31907E+02    0.56903E-01    0.34192E+01
  1052    0.12901E+01    0.31653E+02    0.56914E-01    0.33810E+01
  1053    0.12471E+01    0.31396E+02    0.56926E-01    0.33381E+01
  1054    0.12398E+01    0.31138E+02    0.56937E-01    0.32906E+01
  1055    0.11964E+01    0.30878E+02    0.56950E-01    0.32461E+01
  1056    0.11935E+01    0.30616E+02    0.56962E-01    0.31973E+01
  1057    0.12334E+01    0.30353E+02    0.56975E-01    0.31518E+01
  1058    0.13928E+01    0.30089E+02    0.56988E-01    0.31023E+01
  1059    0.14510E+01    0.29823E+02    0.57002E-01    0.30565E+01
  1060    0.14847E+01    0.29555E+02    0.57015E-01    0.30071E+01
  1061    0.14963E+01    0.29287E+02    0.57029E-01    0.29616E+01
  1062    0.15623E+01    0.29018E+02    0.57044E-01    0.29129E+01
  1063    0.14623E+01    0.28748E+02    0.57058E-01    0.28684E+01
  1064    0.14957E+01    0.28477E+02    0.57073E-01    0.28136E+01
  1065    0.15162E+01    0.28204E+02    0.57088E-01    0.27633E+01
  1066    0.14520E+01    0.27932E+02    0.57103E-01    0.27179E+01
  1067    0.15281E+01    0.27659E+02    0.57119E-01    0.26775E+01
  1068    0.15242E+01    0.27385E+02    0.57134E-01    0.26347E+01
  1069    0.15167E+01    0.27112E+02    0.57150E-01    0.25824E+01
  1070    0.15823E+01    0.26838E+02    0.57166E-01    0.25356E+01
  1071    0.15004E+01    0.26564E+02    0.57182E-01    0.24943E+01
  1072    0.14964E+01    0.26290E+02    0.57199E-01    0.24589E+01
  1073    0.15724E+01    0.26017E+02    0.57215E-01    0.24220E+01
  1074    0.15080E+01    0.25744E+02    0.57232E-01    0.23837E+01
  1075    0.15283E+01    0.25469E+02    0.57249E-01    0.23444E+01
  1076    0.14871E+01    0.25197E+02    0.57266E-01    0.23114E+01
  1077    0.15354E+01    0.24924E+02    0.57283E-01    0.22703E+01
  1078    0.14525E+01    0.24653E+02    0.57301E-01    0.22507E+01
  1079    0.13894E+01    0.24382E+02    0.57318E-01    0.22159E+01
  1080    0.14227E+01    0.24111E+02    0.57336E-01    0.21807E+01
  1081    0.13319E+01    0.23843E+02    0.57354E-01    0.21528E+01
  1082    0.12678E+01    0.23575E+02    0.57371E-01    0.21249E+01
  1083    0.12329E+01    0.23308E+02    0.57389E-01    0.20971E+01
  1084    0.12293E+01    0.23042E+02    0.57408E-01    0.20698E+01
  1085    0.11853E+01    0.22778E+02    0.57426E-01    0.20503E+01
  1086    0.11773E+01    0.22515E+02    0.57444E-01    0.20167E+01
  1087    0.11335E+01    0.22255E+02    0.57463E-01    0.20062E+01
  1088    0.10561E+01    0.21994E+02    0.57481E-01    0.19819E+01
  1089    0.10218E+01    0.21736E+02    0.57500E-01    0.19661E+01
  1090    0.95865E+00    0.21480E+02    0.57518E-01    0.19368E+01
  1091    0.94322E+00    0.21225E+02    0.57537E-01    0.19239E+01
  1092    0.97786E+00    0.20972E+02    0.57556E-01    0.19052E+01
  1093    0.91633E+00    0.20722E+02    0.57574E-01    0.18884E+01
  1094    0.76097E+00    0.20473E+02    0.57593E-01    0.18661E+01
  1095    0.81123E+00    0.20228E+02    0.57612E-01    0.18386E+01
  1096    0.77232E+00    0.19983E+02    0.57630E-01    0.18208E+01
  1097    0.72085E+00    0.19742E+02    0.57649E-01    0.18055E+01
  1098    0.73343E+00    0.19503E+02    0.57668E-01    0.17854E+01
  1099    0.73811E+00    0.19267E+02    0.57686E-01    0.17607E+01
  1100    0.73723E+00    0.19034E+02    0.57705E-01    0.17391E+01
  1101    0.73279E+00    0.18803E+02    0.57723E-01    0.17154E+01
  1102    0.87413E+00    0.18575E+02    0.57741E-01    0.16924E+01
  1103    0.86457E+00    0.18350E+02    0.57759E-01    0.16675E+01
  1104    0.92741E+00    0.18129E+02    0.57777E-01    0.16428E+01
  1105    0.91454E+00    0.17910E+02    0.57795E-01    0.16165E+01
  1106    0.97498E+00    0.17694E+02    0.57812E-01    0.15904E+01
  1107    0.10349E+01    0.17481E+02    0.57830E-01    0.15638E+01
  1108    0.10947E+01    0.17271E+02    0.57847E-01    0.15362E+01
  1109    0.10806E+01    0.17062E+02    0.57863E-01    0.15088E+01
  1110    0.11417E+01    0.16860E+02    0.57880E-01    0.14808E+01
  1111    0.11297E+01    0.16660E+02    0.57896E-01    0.14532E+01
  1112    0.12680E+01    0.16464E+02    0.57912E-01    0.14244E+01
  1113    0.12600E+01    0.16272E+02    0.57927E-01    0.13971E+01
  1114    0.12546E+01    0.16082E+02    0.57942E-01    0.13687E+01
  1115    0.13265E+01    0.15897E+02    0.57957E-01    0.13397E+01
  1116    0.14020E+01    0.15716E+02    0.57971E-01    0.13114E+01
  1117    0.14072E+01    0.15538E+02    0.57985E-01    0.12828E+01
  1118    0.14169E+01    0.15365E+02    0.57998E-01    0.12557E+01
  1119    0.15057E+01    0.15195E+02    0.58011E-01    0.12278E+01
  1120    0.15255E+01    0.15030E+02    0.58023E-01    0.12002E+01
  1121    0.15512E+01    0.14868E+02    0.58035E-01    0.11741E+01
  1122    0.15831E+01    0.14710E+02    0.58046E-01    0.11471E+01
  1123    0.15474E+01    0.14557E+02    0.58056E-01    0.11204E+01
  1124    0.15932E+01    0.14408E+02    0.58067E-01    0.10945E+01
  1125    0.15722E+01    0.14263E+02    0.58076E-01    0.10698E+01
  1126    0.15594E+01    0.14122E+02    0.58085E-01    0.10445E+01
  1127    0.15550E+01    0.13985E+02    0.58093E-01    0.10200E+01
  1128    0.15595E+01    0.13853E+02    0.58101E-01    0.99517E+00
  1129    0.15735E+01    0.13726E+02    0.58108E-01    0.97201E+00
  1130    0.14487E+01    0.13603E+02    0.58114E-01    0.94875E+00
  1131    0.14828E+01    0.13484E+02    0.58120E-01    0.92513E+00
  1132    0.14534E+01    0.13369E+02    0.58125E-01    0.90312E+00
  1133    0.13609E+01    0.13260E+02    0.58129E-01    0.88096E+00
  1134    0.13543E+01    0.13154E+02    0.58133E-01    0.85988E+00
  1135    0.12855E+01    0.13053E+02    0.58136E-01    0.83961E+00
  1136    0.12293E+01    0.12958E+02    0.58138E-01    0.81840E+00
  1137    0.11860E+01    0.12866E+02    0.58140E-01    0.79969E+00
  1138    0.11563E+01    0.12779E+02    0.58141E-01    0.78026E+00
  1139    0.11404E+01    0.12696E+02    0.58141E-01    0.76280E+00
  1140    0.10645E+01    0.12619E+02    0.58141E-01    0.74482E+00
  1141    0.10035E+01    0.12545E+02    0.58140E-01    0.72829E+00
  1142    0.95775E+00    0.12477E+02    0.58138E-01    0.71220E+00
  1143    0.92766E+00    0.12412E+02    0.58135E-01    0.69628E+00
  1144    0.76516E+00    0.12352E+02    0.58132E-01    0.68101E+00
  1145    0.76782E+00    0.12298E+02    0.58128E-01    0.66687E+00
  1146    0.71325E+00    0.12248E+02    0.58124E-01    0.65358E+00
  1147    0.67616E+00    0.12203E+02    0.58119E-01    0.64090E+00
  1148    0.58275E+00    0.12162E+02    0.58113E-01    0.62928E+00
  1149    0.58201E+00    0.12125E+02    0.58106E-01    0.61773E+00
  1150    0.52583E+00    0.12094E+02    0.58099E-01    0.60747E+00
  1151    0.56292E+00    0.12067E+02    0.58091E-01    0.59820E+00
  1152    0.46934E+00    0.12044E+02    0.58083E-01    0.58952E+00
  1153    0.54081E+00    0.12027E+02    0.58074E-01    0.58100E+00
  1154    0.55307E+00    0.12014E+02    0.58064E-01    0.57444E+00
  1155    0.57900E+00    0.12005E+02    0.58054E-01    0.56793E+00
  1156    0.54291E+00    0.12001E+02    0.58043E-01    0.56104E+00
  1157    0.51768E+00    0.12000E+02    0.58031E-01    0.55556E+00
  1158    0.57619E+00    0.12006E+02    0.58019E-01    0.54959E+00
  1159    0.64274E+00    0.12015E+02    0.58006E-01    0.54417E+00
  1160    0.56736E+00    0.12029E+02    0.57992E-01    0.53740E+00
  1161    0.64579E+00    0.12047E+02    0.57978E-01    0.53181E+00
  1162    0.65376E+00    0.12069E+02    0.57964E-01    0.52550E+00
  1163    0.66416E+00    0.12097E+02    0.57948E-01    0.51877E+00
  1164    0.74985E+00    0.12128E+02    0.57932E-01    0.51194E+00
  1165    0.76088E+00    0.12164E+02    0.57916E-01    0.50532E+00
  1166    0.69583E+00    0.12204E+02    0.57899E-01    0.49775E+00
  1167    0.77615E+00    0.12248E+02    0.57881E-01    0.48952E+00
  1168    0.77758E+00    0.12297E+02    0.57862E-01    0.48171E+00
  1169    0.84729E+00    0.12349E+02    0.57843E-01    0.47166E+00
  1170    0.90958E+00    0.12405E+02    0.57824E-01    0.46264E+00
  1171    0.88877E+00    0.12466E+02    0.57803E-01    0.45200E+00
  1172    0.93203E+00    0.12531E+02    0.57782E-01    0.44080E+00
  1173    0.96366E+00    0.12600E+02    0.57761E-01    0.42936E+00
  1174    0.98225E+00    0.12672E+02    0.57739E-01    0.41686E+00
  1175    0.98641E+00    0.12748E+02    0.57716E-01    0.40371E+00
  1176    0.90044E+00    0.12828E+02    0.57692E-01    0.38947E+00
  1177    0.94579E+00    0.12913E+02    0.57668E-01    0.37489E+00
  1178    0.89821E+00    0.13000E+02    0.57643E-01    0.35964E+00
  1179    0.97914E+00    0.13092E+02    0.57617E-01    0.34378E+00
