#    L    TT             EE             BB             TE          
   785    0.23073E+04    0.17899E+02    0.71466E-01   -0.10479E+03
   786    0.23122E+04    0.17672E+02    0.71568E-01   -0.10362E+03
   787    0.23168E+04    0.17448E+02    0.71671E-01   -0.10245E+03
   788    0.23214E+04    0.17226E+02    0.71773E-01   -0.10125E+03
   789    0.23257E+04    0.17007E+02    0.71875E-01   -0.10003E+03
   790    0.23301E+04    0.16793E+02    0.71976E-01   -0.98784E+02
   791    0.23342E+04    0.16580E+02    0.72078E-01   -0.97505E+02
   792    0.23382E+04    0.16372E+02    0.72179E-01   -0.96214E+02
   793    0.23420E+04    0.16168E+02    0.72280E-01   -0.94888E+02
   794    0.23455E+04    0.15968E+02    0.72380E-01   -0.93549E+02
   795    0.23490E+04    0.15770E+02    0.72480E-01   -0.92182E+02
   796    0.23524E+04    0.15577E+02    0.72579E-01   -0.90802E+02
   797    0.23555E+04    0.15386E+02    0.72678E-01   -0.89395E+02
   798    0.23585E+04    0.15201E+02    0.72777E-01   -0.87974E+02
   799    0.23613E+04    0.15019E+02    0.72875E-01   -0.86533E+02
   800    0.23641E+04    0.14841E+02    0.72973E-01   -0.85072E+02
   801    0.23666E+04    0.14667E+02    0.73070E-01   -0.83597E+02
   802    0.23688E+04    0.14498E+02    0.73166E-01   -0.82086E+02
   803    0.23710E+04    0.14332E+02    0.73262E-01   -0.80578E+02
   804    0.23730E+04    0.14171E+02    0.73357E-01   -0.79041E+02
   805    0.23749E+04    0.14014E+02    0.73452E-01   -0.77490E+02
   806    0.23765E+04    0.13862E+02    0.73546E-01   -0.75926E+02
   807    0.23780E+04    0.13714E+02    0.73639E-01   -0.74349E+02
   808    0.23792E+04    0.13572E+02    0.73731E-01   -0.72751E+02
   809    0.23803E+04    0.13434E+02    0.73823E-01   -0.71146E+02
   810    0.23812E+04    0.13301E+02    0.73914E-01   -0.69521E+02
   811    0.23819E+04    0.13173E+02    0.74004E-01   -0.67882E+02
   812    0.23824E+04    0.13051E+02    0.74094E-01   -0.66235E+02
   813    0.23828E+04    0.12932E+02    0.74182E-01   -0.64579E+02
   814    0.23831E+04    0.12819E+02    0.74270E-01   -0.62911E+02
   815    0.23831E+04    0.12711E+02    0.74357E-01   -0.61233E+02
   816    0.23828E+04    0.12608E+02    0.74443E-01   -0.59546E+02
   817    0.23824E+04    0.12510E+02    0.74528E-01   -0.57850E+02
   818    0.23820E+04    0.12418E+02    0.74612E-01   -0.56145E+02
   819    0.23812E+04    0.12331E+02    0.74696E-01   -0.54433E+02
   820    0.23804E+04    0.12249E+02    0.74778E-01   -0.52714E+02
   821    0.23792E+04    0.12172E+02    0.74859E-01   -0.50990E+02
   822    0.23780E+04    0.12102E+02    0.74940E-01   -0.49259E+02
   823    0.23765E+04    0.12036E+02    0.75019E-01   -0.47524E+02
   824    0.23747E+04    0.11977E+02    0.75097E-01   -0.45783E+02
   825    0.23729E+04    0.11922E+02    0.75175E-01   -0.44039E+02
   826    0.23708E+04    0.11874E+02    0.75251E-01   -0.42292E+02
   827    0.23685E+04    0.11830E+02    0.75326E-01   -0.40544E+02
   828    0.23662E+04    0.11793E+02    0.75400E-01   -0.38793E+02
   829    0.23635E+04    0.11762E+02    0.75473E-01   -0.37042E+02
   830    0.23608E+04    0.11736E+02    0.75545E-01   -0.35292E+02
   831    0.23578E+04    0.11715E+02    0.75616E-01   -0.33542E+02
   832    0.23547E+04    0.11700E+02    0.75686E-01   -0.31794E+02
   833    0.23513E+04    0.11691E+02    0.75754E-01   -0.30047E+02
   834    0.23478E+04    0.11687E+02    0.75822E-01   -0.28302E+02
   835    0.23441E+04    0.11690E+02    0.75888E-01   -0.26560E+02
   836    0.23401E+04    0.11698E+02    0.75953E-01   -0.24822E+02
   837    0.23361E+04    0.11712E+02    0.76017E-01   -0.23088E+02
   838    0.23318E+04    0.11731E+02    0.76080E-01   -0.21359E+02
   839    0.23273E+04    0.11756E+02    0.76141E-01   -0.19634E+02
   840    0.23227E+04    0.11788E+02    0.76201E-01   -0.17916E+02
   841    0.23179E+04    0.11825E+02    0.76260E-01   -0.16206E+02
   842    0.23129E+04    0.11866E+02    0.76318E-01   -0.14501E+02
   843    0.23078E+04    0.11914E+02    0.76374E-01   -0.12807E+02
   844    0.23024E+04    0.11968E+02    0.76430E-01   -0.11120E+02
   845    0.22969E+04    0.12026E+02    0.76483E-01   -0.94431E+01
   846    0.22913E+04    0.12092E+02    0.76536E-01   -0.77766E+01
   847    0.22855E+04    0.12162E+02    0.76587E-01   -0.61202E+01
   848    0.22796E+04    0.12238E+02    0.76637E-01   -0.44757E+01
   849    0.22734E+04    0.12319E+02    0.76686E-01   -0.28424E+01
   850    0.22672E+04    0.12406E+02    0.76733E-01   -0.12215E+01
   851    0.22607E+04    0.12498E+02    0.76779E-01    0.38667E+00
   852    0.22541E+04    0.12597E+02    0.76824E-01    0.19816E+01
   853    0.22473E+04    0.12700E+02    0.76867E-01    0.35628E+01
   854    0.22403E+04    0.12809E+02    0.76909E-01    0.51287E+01
   855    0.22332E+04    0.12923E+02    0.76949E-01    0.66804E+01
   856    0.22260E+04    0.13041E+02    0.76989E-01    0.82161E+01
   857    0.22186E+04    0.13166E+02    0.77026E-01    0.97351E+01
   858    0.22110E+04    0.13297E+02    0.77063E-01    0.11237E+02
   859    0.22033E+04    0.13430E+02    0.77098E-01    0.12724E+02
   860    0.21955E+04    0.13570E+02    0.77131E-01    0.14192E+02
   861    0.21875E+04    0.13715E+02    0.77163E-01    0.15641E+02
   862    0.21794E+04    0.13864E+02    0.77194E-01    0.17072E+02
   863    0.21712E+04    0.14019E+02    0.77224E-01    0.18482E+02
   864    0.21628E+04    0.14178E+02    0.77252E-01    0.19874E+02
   865    0.21541E+04    0.14342E+02    0.77278E-01    0.21244E+02
   866    0.21457E+04    0.14510E+02    0.77303E-01    0.22593E+02
   867    0.21369E+04    0.14684E+02    0.77327E-01    0.23921E+02
   868    0.21280E+04    0.14862E+02    0.77350E-01    0.25228E+02
   869    0.21190E+04    0.15045E+02    0.77371E-01    0.26512E+02
   870    0.21099E+04    0.15232E+02    0.77390E-01    0.27774E+02
   871    0.21007E+04    0.15423E+02    0.77408E-01    0.29012E+02
   872    0.20914E+04    0.15619E+02    0.77425E-01    0.30228E+02
   873    0.20819E+04    0.15819E+02    0.77441E-01    0.31419E+02
   874    0.20724E+04    0.16023E+02    0.77455E-01    0.32586E+02
   875    0.20627E+04    0.16230E+02    0.77467E-01    0.33729E+02
   876    0.20529E+04    0.16443E+02    0.77478E-01    0.34848E+02
   877    0.20431E+04    0.16658E+02    0.77488E-01    0.35940E+02
   878    0.20331E+04    0.16877E+02    0.77497E-01    0.37007E+02
   879    0.20231E+04    0.17101E+02    0.77504E-01    0.38049E+02
   880    0.20130E+04    0.17328E+02    0.77510E-01    0.39064E+02
   881    0.20028E+04    0.17557E+02    0.77514E-01    0.40052E+02
   882    0.19925E+04    0.17791E+02    0.77518E-01    0.41014E+02
   883    0.19822E+04    0.18028E+02    0.77519E-01    0.41947E+02
   884    0.19717E+04    0.18268E+02    0.77520E-01    0.42854E+02
   885    0.19612E+04    0.18511E+02    0.77519E-01    0.43733E+02
   886    0.19506E+04    0.18758E+02    0.77517E-01    0.44583E+02
   887    0.19399E+04    0.19006E+02    0.77514E-01    0.45405E+02
   888    0.19293E+04    0.19259E+02    0.77510E-01    0.46199E+02
   889    0.19184E+04    0.19513E+02    0.77504E-01    0.46964E+02
   890    0.19075E+04    0.19771E+02    0.77497E-01    0.47699E+02
   891    0.18967E+04    0.20030E+02    0.77489E-01    0.48406E+02
   892    0.18858E+04    0.20292E+02    0.77479E-01    0.49084E+02
   893    0.18747E+04    0.20557E+02    0.77469E-01    0.49733E+02
   894    0.18638E+04    0.20823E+02    0.77457E-01    0.50351E+02
   895    0.18526E+04    0.21091E+02    0.77445E-01    0.50941E+02
   896    0.18415E+04    0.21362E+02    0.77431E-01    0.51501E+02
   897    0.18303E+04    0.21635E+02    0.77416E-01    0.52032E+02
   898    0.18192E+04    0.21909E+02    0.77399E-01    0.52533E+02
   899    0.18080E+04    0.22185E+02    0.77382E-01    0.53003E+02
   900    0.17968E+04    0.22462E+02    0.77364E-01    0.53444E+02
   901    0.17856E+04    0.22741E+02    0.77345E-01    0.53854E+02
   902    0.17743E+04    0.23021E+02    0.77324E-01    0.54235E+02
   903    0.17629E+04    0.23302E+02    0.77303E-01    0.54585E+02
   904    0.17517E+04    0.23584E+02    0.77281E-01    0.54904E+02
   905    0.17404E+04    0.23867E+02    0.77257E-01    0.55193E+02
   906    0.17290E+04    0.24151E+02    0.77233E-01    0.55452E+02
   907    0.17177E+04    0.24435E+02    0.77208E-01    0.55679E+02
   908    0.17065E+04    0.24720E+02    0.77182E-01    0.55877E+02
   909    0.16953E+04    0.25006E+02    0.77155E-01    0.56044E+02
   910    0.16839E+04    0.25292E+02    0.77127E-01    0.56181E+02
   911    0.16726E+04    0.25578E+02    0.77099E-01    0.56287E+02
   912    0.16613E+04    0.25864E+02    0.77069E-01    0.56364E+02
   913    0.16498E+04    0.26150E+02    0.77039E-01    0.56409E+02
   914    0.16387E+04    0.26436E+02    0.77008E-01    0.56426E+02
   915    0.16274E+04    0.26722E+02    0.76976E-01    0.56412E+02
   916    0.16162E+04    0.27007E+02    0.76943E-01    0.56368E+02
   917    0.16050E+04    0.27293E+02    0.76910E-01    0.56296E+02
   918    0.15939E+04    0.27577E+02    0.76876E-01    0.56192E+02
   919    0.15828E+04    0.27861E+02    0.76841E-01    0.56060E+02
   920    0.15717E+04    0.28143E+02    0.76806E-01    0.55897E+02
   921    0.15607E+04    0.28426E+02    0.76770E-01    0.55706E+02
   922    0.15497E+04    0.28706E+02    0.76733E-01    0.55485E+02
   923    0.15387E+04    0.28986E+02    0.76696E-01    0.55237E+02
   924    0.15278E+04    0.29265E+02    0.76658E-01    0.54959E+02
   925    0.15170E+04    0.29541E+02    0.76619E-01    0.54652E+02
   926    0.15062E+04    0.29817E+02    0.76580E-01    0.54318E+02
   927    0.14954E+04    0.30091E+02    0.76541E-01    0.53956E+02
   928    0.14848E+04    0.30364E+02    0.76500E-01    0.53565E+02
   929    0.14741E+04    0.30634E+02    0.76460E-01    0.53148E+02
   930    0.14636E+04    0.30902E+02    0.76419E-01    0.52703E+02
   931    0.14531E+04    0.31169E+02    0.76377E-01    0.52232E+02
   932    0.14427E+04    0.31433E+02    0.76335E-01    0.51734E+02
   933    0.14324E+04    0.31695E+02    0.76293E-01    0.51210E+02
   934    0.14221E+04    0.31955E+02    0.76250E-01    0.50661E+02
   935    0.14120E+04    0.32212E+02    0.76207E-01    0.50085E+02
   936    0.14019E+04    0.32466E+02    0.76164E-01    0.49484E+02
   937    0.13918E+04    0.32719E+02    0.76120E-01    0.48858E+02
   938    0.13819E+04    0.32969E+02    0.76076E-01    0.48208E+02
   939    0.13721E+04    0.33214E+02    0.76032E-01    0.47533E+02
   940    0.13623E+04    0.33458E+02    0.75987E-01    0.46834E+02
   941    0.13526E+04    0.33698E+02    0.75942E-01    0.46111E+02
   942    0.13430E+04    0.33935E+02    0.75897E-01    0.45365E+02
   943    0.13337E+04    0.34169E+02    0.75852E-01    0.44596E+02
   944    0.13243E+04    0.34399E+02    0.75807E-01    0.43804E+02
   945    0.13151E+04    0.34625E+02    0.75762E-01    0.42990E+02
   946    0.13059E+04    0.34849E+02    0.75716E-01    0.42155E+02
   947    0.12968E+04    0.35069E+02    0.75670E-01    0.41299E+02
   948    0.12878E+04    0.35286E+02    0.75625E-01    0.40421E+02
   949    0.12789E+04    0.35498E+02    0.75579E-01    0.39524E+02
   950    0.12702E+04    0.35706E+02    0.75533E-01    0.38607E+02
   951    0.12616E+04    0.35911E+02    0.75487E-01    0.37670E+02
   952    0.12531E+04    0.36113E+02    0.75442E-01    0.36715E+02
   953    0.12447E+04    0.36308E+02    0.75396E-01    0.35740E+02
   954    0.12364E+04    0.36501E+02    0.75350E-01    0.34748E+02
   955    0.12282E+04    0.36689E+02    0.75305E-01    0.33738E+02
   956    0.12201E+04    0.36873E+02    0.75259E-01    0.32709E+02
   957    0.12122E+04    0.37052E+02    0.75214E-01    0.31665E+02
   958    0.12043E+04    0.37226E+02    0.75169E-01    0.30604E+02
   959    0.11967E+04    0.37397E+02    0.75124E-01    0.29527E+02
   960    0.11891E+04    0.37562E+02    0.75080E-01    0.28436E+02
   961    0.11816E+04    0.37723E+02    0.75035E-01    0.27329E+02
   962    0.11743E+04    0.37879E+02    0.74991E-01    0.26209E+02
   963    0.11672E+04    0.38031E+02    0.74947E-01    0.25074E+02
   964    0.11601E+04    0.38178E+02    0.74903E-01    0.23927E+02
   965    0.11532E+04    0.38319E+02    0.74860E-01    0.22767E+02
   966    0.11464E+04    0.38457E+02    0.74817E-01    0.21595E+02
   967    0.11397E+04    0.38589E+02    0.74775E-01    0.20411E+02
   968    0.11331E+04    0.38715E+02    0.74732E-01    0.19215E+02
   969    0.11267E+04    0.38836E+02    0.74691E-01    0.18010E+02
   970    0.11205E+04    0.38953E+02    0.74649E-01    0.16794E+02
   971    0.11143E+04    0.39065E+02    0.74608E-01    0.15568E+02
   972    0.11083E+04    0.39170E+02    0.74568E-01    0.14334E+02
   973    0.11023E+04    0.39270E+02    0.74528E-01    0.13090E+02
   974    0.10966E+04    0.39366E+02    0.74488E-01    0.11838E+02
   975    0.10910E+04    0.39457E+02    0.74449E-01    0.10579E+02
   976    0.10856E+04    0.39540E+02    0.74411E-01    0.93131E+01
   977    0.10803E+04    0.39620E+02    0.74373E-01    0.80411E+01
   978    0.10750E+04    0.39694E+02    0.74335E-01    0.67629E+01
   979    0.10700E+04    0.39763E+02    0.74299E-01    0.54800E+01
   980    0.10651E+04    0.39825E+02    0.74262E-01    0.41919E+01
   981    0.10603E+04    0.39882E+02    0.74227E-01    0.28994E+01
   982    0.10557E+04    0.39934E+02    0.74192E-01    0.16035E+01
   983    0.10512E+04    0.39981E+02    0.74157E-01    0.30410E+00
   984    0.10468E+04    0.40020E+02    0.74123E-01   -0.99799E+00
   985    0.10426E+04    0.40055E+02    0.74090E-01   -0.23025E+01
   986    0.10385E+04    0.40084E+02    0.74058E-01   -0.36084E+01
   987    0.10345E+04    0.40108E+02    0.74026E-01   -0.49158E+01
   988    0.10307E+04    0.40127E+02    0.73995E-01   -0.62238E+01
   989    0.10270E+04    0.40139E+02    0.73965E-01   -0.75310E+01
   990    0.10235E+04    0.40150E+02    0.73935E-01   -0.88388E+01
   991    0.10201E+04    0.40151E+02    0.73906E-01   -0.10145E+02
   992    0.10168E+04    0.40147E+02    0.73878E-01   -0.11451E+02
   993    0.10136E+04    0.40138E+02    0.73850E-01   -0.12754E+02
   994    0.10106E+04    0.40123E+02    0.73823E-01   -0.14055E+02
   995    0.10077E+04    0.40103E+02    0.73797E-01   -0.15353E+02
   996    0.10050E+04    0.40076E+02    0.73772E-01   -0.16647E+02
   997    0.10024E+04    0.40046E+02    0.73748E-01   -0.17938E+02
   998    0.99991E+03    0.40009E+02    0.73724E-01   -0.19223E+02
   999    0.99756E+03    0.39966E+02    0.73701E-01   -0.20504E+02
  1000    0.99534E+03    0.39919E+02    0.73679E-01   -0.21780E+02
  1001    0.99325E+03    0.39866E+02    0.73657E-01   -0.23048E+02
  1002    0.99122E+03    0.39807E+02    0.73637E-01   -0.24311E+02
  1003    0.98940E+03    0.39744E+02    0.73617E-01   -0.25567E+02
  1004    0.98772E+03    0.39674E+02    0.73598E-01   -0.26815E+02
  1005    0.98624E+03    0.39600E+02    0.73579E-01   -0.28054E+02
  1006    0.98482E+03    0.39519E+02    0.73562E-01   -0.29285E+02
  1007    0.98345E+03    0.39434E+02    0.73545E-01   -0.30507E+02
  1008    0.98200E+03    0.39343E+02    0.73530E-01   -0.31720E+02
  1009    0.98091E+03    0.39247E+02    0.73515E-01   -0.32923E+02
  1010    0.97995E+03    0.39147E+02    0.73500E-01   -0.34115E+02
  1011    0.97905E+03    0.39042E+02    0.73487E-01   -0.35297E+02
  1012    0.97828E+03    0.38931E+02    0.73474E-01   -0.36469E+02
  1013    0.97765E+03    0.38816E+02    0.73463E-01   -0.37628E+02
  1014    0.97715E+03    0.38696E+02    0.73452E-01   -0.38775E+02
  1015    0.97664E+03    0.38572E+02    0.73441E-01   -0.39910E+02
  1016    0.97634E+03    0.38442E+02    0.73432E-01   -0.41033E+02
  1017    0.97617E+03    0.38308E+02    0.73424E-01   -0.42142E+02
  1018    0.97607E+03    0.38168E+02    0.73416E-01   -0.43238E+02
  1019    0.97602E+03    0.38025E+02    0.73409E-01   -0.44320E+02
  1020    0.97619E+03    0.37875E+02    0.73403E-01   -0.45388E+02
  1021    0.97642E+03    0.37722E+02    0.73398E-01   -0.46442E+02
  1022    0.97671E+03    0.37564E+02    0.73394E-01   -0.47481E+02
  1023    0.97714E+03    0.37402E+02    0.73390E-01   -0.48502E+02
  1024    0.97763E+03    0.37235E+02    0.73387E-01   -0.49509E+02
  1025    0.97818E+03    0.37065E+02    0.73385E-01   -0.50496E+02
  1026    0.97910E+03    0.36889E+02    0.73384E-01   -0.51469E+02
  1027    0.97985E+03    0.36711E+02    0.73384E-01   -0.52425E+02
  1028    0.98067E+03    0.36529E+02    0.73384E-01   -0.53363E+02
  1029    0.98163E+03    0.36342E+02    0.73385E-01   -0.54284E+02
  1030    0.98265E+03    0.36152E+02    0.73387E-01   -0.55188E+02
  1031    0.98359E+03    0.35958E+02    0.73390E-01   -0.56071E+02
  1032    0.98481E+03    0.35759E+02    0.73394E-01   -0.56940E+02
  1033    0.98603E+03    0.35557E+02    0.73398E-01   -0.57790E+02
  1034    0.98746E+03    0.35353E+02    0.73403E-01   -0.58620E+02
  1035    0.98888E+03    0.35144E+02    0.73409E-01   -0.59432E+02
  1036    0.99036E+03    0.34931E+02    0.73416E-01   -0.60225E+02
  1037    0.99192E+03    0.34716E+02    0.73423E-01   -0.60999E+02
  1038    0.99361E+03    0.34498E+02    0.73431E-01   -0.61753E+02
  1039    0.99537E+03    0.34276E+02    0.73440E-01   -0.62484E+02
  1040    0.99705E+03    0.34051E+02    0.73450E-01   -0.63198E+02
  1041    0.99894E+03    0.33825E+02    0.73460E-01   -0.63888E+02
  1042    0.10008E+04    0.33594E+02    0.73471E-01   -0.64560E+02
  1043    0.10028E+04    0.33361E+02    0.73483E-01   -0.65209E+02
  1044    0.10049E+04    0.33124E+02    0.73495E-01   -0.65839E+02
  1045    0.10069E+04    0.32887E+02    0.73508E-01   -0.66450E+02
  1046    0.10091E+04    0.32646E+02    0.73522E-01   -0.67034E+02
  1047    0.10113E+04    0.32403E+02    0.73536E-01   -0.67606E+02
  1048    0.10135E+04    0.32158E+02    0.73551E-01   -0.68152E+02
  1049    0.10158E+04    0.31910E+02    0.73567E-01   -0.68672E+02
  1050    0.10180E+04    0.31660E+02    0.73583E-01   -0.69173E+02
  1051    0.10204E+04    0.31409E+02    0.73600E-01   -0.69654E+02
  1052    0.10228E+04    0.31155E+02    0.73618E-01   -0.70110E+02
  1053    0.10252E+04    0.30899E+02    0.73636E-01   -0.70546E+02
  1054    0.10276E+04    0.30643E+02    0.73654E-01   -0.70963E+02
  1055    0.10301E+04    0.30385E+02    0.73673E-01   -0.71354E+02
  1056    0.10326E+04    0.30125E+02    0.73693E-01   -0.71727E+02
  1057    0.10351E+04    0.29863E+02    0.73713E-01   -0.72072E+02
  1058    0.10378E+04    0.29602E+02    0.73733E-01   -0.72399E+02
  1059    0.10405E+04    0.29338E+02    0.73755E-01   -0.72700E+02
  1060    0.10431E+04    0.29073E+02    0.73776E-01   -0.72981E+02
  1061    0.10458E+04    0.28808E+02    0.73798E-01   -0.73237E+02
  1062    0.10485E+04    0.28542E+02    0.73820E-01   -0.73473E+02
  1063    0.10510E+04    0.28275E+02    0.73843E-01   -0.73683E+02
  1064    0.10538E+04    0.28008E+02    0.73866E-01   -0.73881E+02
  1065    0.10565E+04    0.27739E+02    0.73890E-01   -0.74053E+02
  1066    0.10591E+04    0.27470E+02    0.73914E-01   -0.74199E+02
  1067    0.10619E+04    0.27202E+02    0.73938E-01   -0.74319E+02
  1068    0.10646E+04    0.26932E+02    0.73962E-01   -0.74419E+02
  1069    0.10673E+04    0.26664E+02    0.73987E-01   -0.74508E+02
  1070    0.10701E+04    0.26394E+02    0.74012E-01   -0.74570E+02
  1071    0.10728E+04    0.26126E+02    0.74038E-01   -0.74606E+02
  1072    0.10755E+04    0.25857E+02    0.74063E-01   -0.74616E+02
  1073    0.10783E+04    0.25588E+02    0.74089E-01   -0.74606E+02
  1074    0.10810E+04    0.25321E+02    0.74115E-01   -0.74578E+02
  1075    0.10837E+04    0.25052E+02    0.74141E-01   -0.74530E+02
  1076    0.10863E+04    0.24785E+02    0.74168E-01   -0.74456E+02
  1077    0.10891E+04    0.24519E+02    0.74194E-01   -0.74370E+02
  1078    0.10917E+04    0.24254E+02    0.74221E-01   -0.74243E+02
  1079    0.10943E+04    0.23989E+02    0.74247E-01   -0.74112E+02
  1080    0.10970E+04    0.23724E+02    0.74274E-01   -0.73961E+02
  1081    0.10995E+04    0.23463E+02    0.74301E-01   -0.73784E+02
  1082    0.11020E+04    0.23202E+02    0.74328E-01   -0.73587E+02
  1083    0.11046E+04    0.22941E+02    0.74355E-01   -0.73372E+02
  1084    0.11071E+04    0.22683E+02    0.74382E-01   -0.73137E+02
  1085    0.11096E+04    0.22426E+02    0.74409E-01   -0.72875E+02
  1086    0.11121E+04    0.22170E+02    0.74436E-01   -0.72609E+02
  1087    0.11145E+04    0.21917E+02    0.74463E-01   -0.72301E+02
  1088    0.11169E+04    0.21664E+02    0.74490E-01   -0.71989E+02
  1089    0.11193E+04    0.21414E+02    0.74516E-01   -0.71650E+02
  1090    0.11216E+04    0.21166E+02    0.74543E-01   -0.71306E+02
  1091    0.11239E+04    0.20919E+02    0.74570E-01   -0.70928E+02
  1092    0.11262E+04    0.20674E+02    0.74596E-01   -0.70538E+02
  1093    0.11284E+04    0.20432E+02    0.74622E-01   -0.70128E+02
  1094    0.11304E+04    0.20192E+02    0.74648E-01   -0.69706E+02
  1095    0.11326E+04    0.19956E+02    0.74674E-01   -0.69272E+02
  1096    0.11346E+04    0.19720E+02    0.74700E-01   -0.68811E+02
  1097    0.11366E+04    0.19487E+02    0.74725E-01   -0.68330E+02
  1098    0.11386E+04    0.19258E+02    0.74751E-01   -0.67837E+02
  1099    0.11405E+04    0.19031E+02    0.74776E-01   -0.67332E+02
  1100    0.11424E+04    0.18807E+02    0.74800E-01   -0.66806E+02
  1101    0.11442E+04    0.18585E+02    0.74825E-01   -0.66266E+02
  1102    0.11461E+04    0.18367E+02    0.74849E-01   -0.65709E+02
  1103    0.11478E+04    0.18151E+02    0.74873E-01   -0.65138E+02
  1104    0.11494E+04    0.17940E+02    0.74896E-01   -0.64552E+02
  1105    0.11510E+04    0.17731E+02    0.74920E-01   -0.63952E+02
  1106    0.11525E+04    0.17525E+02    0.74942E-01   -0.63337E+02
  1107    0.11540E+04    0.17322E+02    0.74965E-01   -0.62708E+02
  1108    0.11555E+04    0.17122E+02    0.74987E-01   -0.62067E+02
  1109    0.11568E+04    0.16923E+02    0.75008E-01   -0.61412E+02
  1110    0.11581E+04    0.16731E+02    0.75030E-01   -0.60745E+02
  1111    0.11592E+04    0.16542E+02    0.75050E-01   -0.60065E+02
  1112    0.11605E+04    0.16356E+02    0.75071E-01   -0.59375E+02
  1113    0.11615E+04    0.16174E+02    0.75090E-01   -0.58671E+02
  1114    0.11625E+04    0.15995E+02    0.75110E-01   -0.57957E+02
  1115    0.11635E+04    0.15821E+02    0.75129E-01   -0.57232E+02
  1116    0.11644E+04    0.15650E+02    0.75147E-01   -0.56497E+02
  1117    0.11652E+04    0.15483E+02    0.75165E-01   -0.55752E+02
  1118    0.11659E+04    0.15321E+02    0.75182E-01   -0.54996E+02
  1119    0.11667E+04    0.15162E+02    0.75198E-01   -0.54232E+02
  1120    0.11673E+04    0.15007E+02    0.75214E-01   -0.53459E+02
  1121    0.11678E+04    0.14856E+02    0.75230E-01   -0.52676E+02
  1122    0.11683E+04    0.14709E+02    0.75245E-01   -0.51886E+02
  1123    0.11687E+04    0.14568E+02    0.75259E-01   -0.51088E+02
  1124    0.11690E+04    0.14429E+02    0.75272E-01   -0.50283E+02
  1125    0.11692E+04    0.14294E+02    0.75285E-01   -0.49469E+02
  1126    0.11694E+04    0.14165E+02    0.75298E-01   -0.48650E+02
  1127    0.11695E+04    0.14039E+02    0.75309E-01   -0.47824E+02
  1128    0.11695E+04    0.13918E+02    0.75320E-01   -0.46994E+02
  1129    0.11695E+04    0.13801E+02    0.75330E-01   -0.46156E+02
  1130    0.11693E+04    0.13689E+02    0.75340E-01   -0.45315E+02
  1131    0.11691E+04    0.13580E+02    0.75349E-01   -0.44469E+02
  1132    0.11688E+04    0.13477E+02    0.75356E-01   -0.43618E+02
  1133    0.11684E+04    0.13378E+02    0.75364E-01   -0.42764E+02
  1134    0.11680E+04    0.13283E+02    0.75370E-01   -0.41905E+02
  1135    0.11675E+04    0.13193E+02    0.75376E-01   -0.41044E+02
  1136    0.11669E+04    0.13108E+02    0.75381E-01   -0.40181E+02
  1137    0.11662E+04    0.13026E+02    0.75385E-01   -0.39314E+02
  1138    0.11655E+04    0.12950E+02    0.75388E-01   -0.38447E+02
  1139    0.11647E+04    0.12877E+02    0.75391E-01   -0.37576E+02
  1140    0.11638E+04    0.12811E+02    0.75392E-01   -0.36706E+02
  1141    0.11628E+04    0.12747E+02    0.75393E-01   -0.35834E+02
  1142    0.11618E+04    0.12689E+02    0.75393E-01   -0.34962E+02
  1143    0.11606E+04    0.12634E+02    0.75392E-01   -0.34091E+02
  1144    0.11593E+04    0.12584E+02    0.75390E-01   -0.33220E+02
  1145    0.11581E+04    0.12540E+02    0.75387E-01   -0.32349E+02
  1146    0.11567E+04    0.12499E+02    0.75384E-01   -0.31480E+02
  1147    0.11553E+04    0.12464E+02    0.75379E-01   -0.30612E+02
  1148    0.11538E+04    0.12432E+02    0.75374E-01   -0.29746E+02
  1149    0.11522E+04    0.12406E+02    0.75368E-01   -0.28883E+02
  1150    0.11505E+04    0.12383E+02    0.75361E-01   -0.28022E+02
  1151    0.11489E+04    0.12366E+02    0.75352E-01   -0.27165E+02
  1152    0.11470E+04    0.12352E+02    0.75343E-01   -0.26311E+02
  1153    0.11452E+04    0.12344E+02    0.75333E-01   -0.25461E+02
  1154    0.11432E+04    0.12340E+02    0.75323E-01   -0.24614E+02
  1155    0.11413E+04    0.12340E+02    0.75311E-01   -0.23773E+02
  1156    0.11391E+04    0.12344E+02    0.75298E-01   -0.22936E+02
  1157    0.11369E+04    0.12352E+02    0.75284E-01   -0.22104E+02
  1158    0.11348E+04    0.12366E+02    0.75270E-01   -0.21279E+02
  1159    0.11325E+04    0.12383E+02    0.75254E-01   -0.20458E+02
  1160    0.11301E+04    0.12406E+02    0.75238E-01   -0.19646E+02
  1161    0.11277E+04    0.12432E+02    0.75220E-01   -0.18838E+02
  1162    0.11252E+04    0.12462E+02    0.75202E-01   -0.18039E+02
  1163    0.11226E+04    0.12497E+02    0.75183E-01   -0.17247E+02
  1164    0.11201E+04    0.12536E+02    0.75162E-01   -0.16462E+02
  1165    0.11174E+04    0.12579E+02    0.75141E-01   -0.15685E+02
  1166    0.11145E+04    0.12627E+02    0.75119E-01   -0.14916E+02
  1167    0.11118E+04    0.12678E+02    0.75096E-01   -0.14156E+02
  1168    0.11089E+04    0.12733E+02    0.75072E-01   -0.13405E+02
  1169    0.11060E+04    0.12793E+02    0.75047E-01   -0.12664E+02
  1170    0.11031E+04    0.12856E+02    0.75021E-01   -0.11931E+02
  1171    0.11000E+04    0.12923E+02    0.74994E-01   -0.11209E+02
